timestamps,resistance,ppm,temp_c,ambient_c,savgol_151_2
1517941537.58,70003.33,-0.08,25.405,20.922,-0.106880279646
1517941538.58,70003.33,-0.08,25.386,20.911,-0.102109566525
1517941539.58,70003.327,-0.12,25.35,20.922,-0.0975720228089
1517941540.58,70003.327,-0.12,25.329,20.9,-0.093274184735
1517941541.58,70003.327,-0.12,25.324,20.933,-0.0830057022142
1517941542.58,70003.342,0.09,25.311,20.933,-0.0726754304549
1517941543.58,70003.342,0.09,25.29,20.933,-0.0622845895548
1517941544.58,70003.342,0.09,25.253,20.965,-0.0529874966121
1517941545.58,70003.342,0.09,25.241,20.943,-0.0490986091757
1517941546.58,70003.345,0.14,25.235,20.954,-0.0454359627313
1517941547.59,70003.345,0.14,25.225,20.943,-0.0420065292662
1517941548.58,70003.345,0.14,25.205,20.954,-0.0321185691042
1517941549.58,70003.34,0.07,25.175,20.954,-0.0225902763434
1517941550.58,70003.34,0.07,25.155,20.954,-0.0134226967822
1517941551.58,70003.34,0.07,25.151,20.965,-0.0136757886407
1517941552.59,70003.373,0.54,25.144,20.986,-0.0137340134507
1517941553.59,70003.373,0.54,25.134,20.986,-0.0136066090955
1517941554.59,70003.373,0.54,25.111,20.976,-0.00830605979002
1517941555.59,70003.373,0.54,25.083,20.976,-0.00533207140361
1517941556.59,70003.337,0.02,25.067,21.008,-0.00267326042378
1517941557.58,70003.337,0.02,25.063,21.008,-0.00033616308873
1517941558.59,70003.337,0.02,25.056,21.008,0.00717087208234
1517941559.59,70003.317,-0.26,25.046,21.008,0.014611019749
1517941560.59,70003.317,-0.26,25.023,20.997,0.0219824497647
1517941561.59,70003.317,-0.26,24.996,20.986,0.0248144623421
1517941562.59,70003.316,-0.28,24.98,20.986,0.0275767550453
1517941563.59,70003.316,-0.28,24.976,20.986,0.0302635759847
1517941564.59,70003.316,-0.28,24.971,20.986,0.0328691732705
1517941565.59,70003.316,-0.28,24.967,20.965,0.0305819866504
1517941566.59,70003.304,-0.45,24.963,20.965,0.0279282042165
1517941567.59,70003.304,-0.45,24.963,20.965,0.0248979780365
1517941568.59,70003.304,-0.45,24.961,20.976,0.035561946544
1517941569.59,70003.34,0.07,24.962,20.965,0.046374854133
1517941570.59,70003.34,0.07,24.962,20.954,0.0573389666992
1517941571.59,70003.34,0.07,24.962,20.965,0.0561069468011
1517941572.59,70003.34,0.07,24.959,20.943,0.0549672185866
1517941573.59,70003.34,0.07,24.959,20.943,0.0539112413711
1517941574.59,70003.34,0.07,24.956,20.943,0.0529304744699
1517941575.59,70003.34,0.07,24.955,20.922,0.0578976930565
1517941576.59,70003.309,-0.38,24.952,20.954,0.0625664670064
1517941577.59,70003.309,-0.38,24.953,20.933,0.0669335717753
1517941578.59,70003.309,-0.38,24.95,20.943,0.0734230192366
1517941579.59,70003.337,0.02,24.952,20.943,0.0798892848397
1517941580.59,70003.337,0.02,24.951,20.976,0.0863311484868
1517941581.59,70003.337,0.02,24.953,20.976,0.0892934413643
1517941582.59,70003.337,0.02,24.951,20.986,0.0918772860494
1517941583.59,70003.342,0.09,24.95,20.954,0.0940785864993
1517941584.59,70003.342,0.09,24.947,20.976,0.0958932466716
1517941585.59,70003.342,0.09,24.946,20.986,0.0970315020537
1517941586.59,70003.36,0.35,24.944,20.954,0.0979982901201
1517941587.59,70003.36,0.35,24.945,20.976,0.0987891662288
1517941588.59,70003.36,0.35,24.945,20.986,0.0995378618135
1517941589.59,70003.36,0.35,24.948,20.976,0.100378108308
1517941590.59,70003.36,0.35,24.947,20.976,0.101305461071
1517941591.59,70003.36,0.35,24.951,20.986,0.0996209417587
1517941592.59,70003.36,0.35,24.948,20.986,0.0983871614338
1517941593.6,70003.355,0.28,24.949,20.986,0.0975971481086
1517941594.6,70003.355,0.28,24.945,20.976,0.0972439297956
1517941595.6,70003.355,0.28,24.944,20.986,0.0974219682095
1517941596.59,70003.337,0.02,24.941,21.008,0.0974310230782
1517941597.59,70003.337,0.02,24.943,20.986,0.0972644710136
1517941598.6,70003.337,0.02,24.942,21.029,0.0943501454096
1517941599.6,70003.335,-0.01,24.946,20.997,0.0916787935673
1517941600.6,70003.335,-0.01,24.946,21.018,0.0892413519033
1517941601.6,70003.335,-0.01,24.949,21.018,0.0925059675855
1517941602.6,70003.335,-0.01,24.946,21.018,0.0966429967694
1517941603.6,70003.342,0.09,24.947,20.997,0.100688300744
1517941604.59,70003.342,0.09,24.945,20.986,0.104638654964
1517941605.6,70003.342,0.09,24.946,20.986,0.110939178996
1517941606.6,70003.36,0.35,24.944,20.997,0.117068104988
1517941607.6,70003.36,0.35,24.945,20.986,0.123024387141
1517941608.6,70003.36,0.35,24.945,20.976,0.123571984463
1517941609.6,70003.37,0.49,24.949,20.965,0.124203332784
1517941610.6,70003.37,0.49,24.949,20.976,0.124912680215
1517941611.6,70003.37,0.49,24.952,20.943,0.125406000615
1517941612.6,70003.37,0.49,24.951,20.933,0.126395979255
1517941613.6,70003.342,0.09,24.952,20.943,0.127492585727
1517941614.6,70003.342,0.09,24.951,20.933,0.128690155292
1517941615.6,70003.342,0.09,24.952,20.943,0.132647263626
1517941616.6,70003.337,0.02,24.95,20.933,0.136459572495
1517941617.6,70003.337,0.02,24.953,20.922,0.140123857357
1517941618.6,70003.337,0.02,24.952,20.933,0.143486795492
1517941619.6,70003.345,0.14,24.953,20.922,0.146991090672
1517941620.6,70003.345,0.14,24.952,20.922,0.150633256903
1517941621.6,70003.345,0.14,24.953,20.9,0.156716002193
1517941622.6,70003.345,0.14,24.951,20.911,0.163287178777
1517941623.6,70003.315,-0.29,24.952,20.922,0.169865370923
1517941624.6,70003.315,-0.29,24.95,20.89,0.176449619983
1517941625.6,70003.315,-0.29,24.953,20.9,0.180974988867
1517941626.6,70003.378,0.61,24.953,20.922,0.185548725913
1517941627.6,70003.378,0.61,24.955,20.922,0.190168042327
1517941628.6,70003.378,0.61,24.954,20.933,0.201385342617
1517941629.6,70003.342,0.09,24.957,20.933,0.212839124005
1517941630.6,70003.342,0.09,24.957,20.933,0.224532262436
1517941631.6,70003.342,0.09,24.958,20.933,0.236467633856
1517941632.6,70003.342,0.09,24.957,20.943,0.245134947174
1517941633.6,70003.337,0.02,24.959,20.922,0.253580202693
1517941634.6,70003.337,0.02,24.958,20.943,0.261803400413
1517941635.6,70003.337,0.02,24.958,20.943,0.262605632146
1517941636.6,70003.353,0.25,24.959,20.943,0.263291300964
1517941637.6,70003.353,0.25,24.96,20.943,0.263854044929
1517941638.6,70003.353,0.25,24.959,20.943,0.261007234309
1517941639.6,70003.353,0.25,24.961,20.933,0.258219206257
1517941640.6,70003.355,0.28,24.96,20.933,0.255480635741
1517941641.61,70003.355,0.28,24.961,20.933,0.252782197727
1517941642.61,70003.355,0.28,24.961,20.911,0.250771441694
1517941643.6,70003.335,-0.01,24.961,20.922,0.248506513144
1517941644.6,70003.335,-0.01,24.962,20.89,0.245978784242
1517941645.6,70003.335,-0.01,24.964,20.9,0.248518531107
1517941646.6,70003.375,0.57,24.965,20.911,0.251124904026
1517941647.61,70003.375,0.57,24.966,20.879,0.253793806958
1517941648.61,70003.375,0.57,24.966,20.9,0.25969216061
1517941649.61,70003.375,0.57,24.966,20.879,0.265430594301
1517941650.61,70003.335,-0.01,24.966,20.868,0.271007887932
1517941651.6,70003.335,-0.01,24.966,20.868,0.276422821407
1517941652.6,70003.335,-0.01,24.965,20.89,0.279840620368
1517941653.61,70003.342,0.09,24.965,20.911,0.282605318406
1517941654.61,70003.342,0.09,24.964,20.911,0.284714301028
1517941655.61,70003.342,0.09,24.965,20.89,0.283257129511
1517941656.61,70003.335,-0.01,24.966,20.911,0.281879656525
1517941657.61,70003.335,-0.01,24.967,20.911,0.280576391631
1517941658.61,70003.335,-0.01,24.967,20.933,0.286068243556
1517941659.61,70003.335,-0.01,24.968,20.9,0.291887534871
1517941660.61,70003.348,0.18,24.969,20.922,0.297362845756
1517941661.61,70003.348,0.18,24.969,20.922,0.30249539631
1517941662.61,70003.348,0.18,24.969,20.933,0.306400476187
1517941663.61,70003.363,0.39,24.97,20.933,0.310378805507
1517941664.61,70003.363,0.39,24.97,20.954,0.314430645719
1517941665.61,70003.363,0.39,24.97,20.943,0.317595344107
1517941666.61,70003.393,0.82,24.97,20.954,0.320899002919
1517941667.61,70003.393,0.82,24.971,20.954,0.324341012106
1517941668.61,70003.393,0.82,24.97,20.943,0.330611321288
1517941669.61,70003.393,0.82,24.972,20.954,0.336118267566
1517941670.61,70003.36,0.35,24.971,20.954,0.341535710955
1517941671.61,70003.36,0.35,24.972,20.965,0.346864871554
1517941672.61,70003.36,0.35,24.972,20.965,0.345593860817
1517941673.61,70003.393,0.82,24.972,20.965,0.344323372978
1517941674.61,70003.393,0.82,24.972,20.965,0.343048876246
1517941675.61,70003.393,0.82,24.973,20.986,0.342610922141
1517941676.61,70003.353,0.25,24.972,20.976,0.342061982711
1517941677.61,70003.353,0.25,24.973,20.976,0.341398310513
1517941678.61,70003.353,0.25,24.973,20.986,0.345805094606
1517941679.61,70003.353,0.25,24.974,20.976,0.350765759524
1517941680.61,70003.34,0.07,24.974,20.965,0.355321221248
1517941681.61,70003.34,0.07,24.975,20.965,0.359473309925
1517941682.61,70003.34,0.07,24.975,20.965,0.361377011092
1517941683.61,70003.373,0.54,24.976,20.954,0.363359495716
1517941684.61,70003.373,0.54,24.976,20.986,0.365420763799
1517941685.61,70003.373,0.54,24.976,20.965,0.370631766641
1517941686.61,70003.375,0.57,24.976,20.965,0.375904515146
1517941687.61,70003.375,0.57,24.977,20.954,0.381241710961
1517941688.61,70003.375,0.57,24.977,20.954,0.386646055729
1517941689.62,70003.375,0.57,24.977,20.954,0.389070407487
1517941690.61,70003.353,0.25,24.977,20.954,0.391229213673
1517941691.61,70003.353,0.25,24.98,20.933,0.393122648588
1517941692.61,70003.353,0.25,24.98,20.933,0.390188531255
1517941693.61,70003.37,0.49,24.982,20.922,0.387202429041
1517941694.61,70003.37,0.49,24.981,20.911,0.384160420202
1517941695.61,70003.37,0.49,24.982,20.9,0.384116374671
1517941696.62,70003.353,0.25,24.981,20.911,0.383965221984
1517941697.62,70003.353,0.25,24.981,20.911,0.383705742042
1517941698.61,70003.353,0.25,24.98,20.879,0.383336714747
1517941699.61,70003.353,0.25,24.981,20.868,0.379114697037
1517941700.61,70003.363,0.39,24.98,20.879,0.374448563727
1517941701.62,70003.363,0.39,24.981,20.868,0.369333957326
1517941702.62,70003.363,0.39,24.981,20.868,0.370508554193
1517941703.62,70003.35,0.21,24.983,20.847,0.371994798898
1517941704.62,70003.35,0.21,24.982,20.868,0.373793911538
1517941705.62,70003.35,0.21,24.984,20.847,0.375853236179
1517941706.62,70003.35,0.21,24.983,20.847,0.377524090395
1517941707.62,70003.337,0.02,24.985,20.836,0.378807955735
1517941708.62,70003.337,0.02,24.983,20.836,0.379706313745
1517941709.62,70003.337,0.02,24.984,20.825,0.375370016445
1517941710.62,70003.368,0.47,24.982,20.825,0.370883690691
1517941711.62,70003.368,0.47,24.984,20.836,0.366244460538
1517941712.62,70003.368,0.47,24.982,20.815,0.366309265161
1517941713.62,70003.391,0.79,24.985,20.815,0.366199944399
1517941714.62,70003.391,0.79,24.983,20.825,0.365917892647
1517941715.62,70003.391,0.79,24.984,20.825,0.367098058389
1517941716.62,70003.391,0.79,24.983,20.804,0.36830592035
1517941717.62,70003.373,0.54,24.985,20.836,0.369256341676
1517941718.62,70003.373,0.54,24.985,20.815,0.369952459761
1517941719.62,70003.373,0.54,24.987,20.825,0.363576289665
1517941720.62,70003.373,0.54,24.986,20.815,0.357018455722
1517941721.62,70003.373,0.54,24.988,20.815,0.350276081987
1517941722.62,70003.373,0.54,24.985,20.804,0.349012949595
1517941723.62,70003.35,0.21,24.986,20.793,0.347965687364
1517941724.62,70003.35,0.21,24.984,20.804,0.34713621259
1517941725.62,70003.35,0.21,24.986,20.772,0.352388018988
1517941726.62,70003.35,0.21,24.984,20.782,0.351510463646
1517941727.62,70003.33,-0.08,24.987,20.782,0.350079027478
1517941728.62,70003.33,-0.08,24.987,20.793,0.348095889229
1517941729.62,70003.33,-0.08,24.99,20.793,0.34236191761
1517941730.62,70003.381,0.65,24.987,20.793,0.336432948218
1517941731.62,70003.381,0.65,24.99,20.793,0.330308196704
1517941732.62,70003.381,0.65,24.987,20.804,0.318443869837
1517941733.62,70003.332,-0.05,24.988,20.815,0.306620677695
1517941734.62,70003.332,-0.05,24.985,20.804,0.294832868389
1517941735.62,70003.332,-0.05,24.988,20.793,0.288647992198
1517941736.62,70003.332,-0.05,24.986,20.761,0.284061173961
1517941737.62,70003.358,0.32,24.989,20.804,0.279247635407
1517941738.62,70003.358,0.32,24.988,20.782,0.274208335185
1517941739.62,70003.358,0.32,24.991,20.782,0.268025402436
1517941740.62,70003.365,0.42,24.99,20.793,0.261966396764
1517941741.62,70003.365,0.42,24.992,20.793,0.256031318168
1517941742.62,70003.365,0.42,24.989,20.772,0.25319365828
1517941743.62,70003.345,0.14,24.989,20.793,0.250863994827
1517941744.63,70003.345,0.14,24.988,20.804,0.249044768003
1517941745.63,70003.345,0.14,24.99,20.793,0.248411057921
1517941746.62,70003.345,0.14,24.99,20.793,0.243421668414
1517941747.62,70003.373,0.54,24.994,20.782,0.23859185027
1517941748.62,70003.373,0.54,24.994,20.75,0.233920557689
1517941749.63,70003.373,0.54,24.997,20.761,0.235001024011
1517941750.63,70003.365,0.42,24.993,20.772,0.236499330254
1517941751.63,70003.365,0.42,24.992,20.772,0.238419223861
1517941752.63,70003.365,0.42,24.987,20.782,0.238755848844
1517941753.63,70003.327,-0.12,24.987,20.761,0.238881832657
1517941754.63,70003.327,-0.12,24.986,20.772,0.238799441195
1517941755.63,70003.327,-0.12,24.99,20.761,0.238510940356
1517941756.63,70003.327,-0.12,24.991,20.782,0.233672137062
1517941757.63,70003.36,0.35,24.998,20.761,0.228680560095
1517941758.63,70003.36,0.35,24.996,20.761,0.223534640755
1517941759.63,70003.36,0.35,24.999,20.761,0.222385718232
1517941760.63,70003.348,0.18,24.994,20.761,0.221438111846
1517941761.63,70003.348,0.18,24.992,20.75,0.220693738894
