timestamp,microvolts,temp_c,"Savitzky-Golay (151,2)"
1545322397.66,7045692.76,20.312,7045692.50109
1545322402.83,7045692.78,20.32,7045692.51078
1545322408.01,7045692.72,20.321,7045692.50375
1545322413.18,7045690.88,20.317,7045692.51748
1545322418.35,7045690.1,20.317,7045692.54099
1545322423.53,7045692.06,20.321,7045692.55295
1545322428.7,7045692.63,20.32,7045692.55486
1545322433.88,7045692.28,20.326,7045692.54604
1545322439.05,7045692.13,20.321,7045692.54455
1545322444.23,7045693.21,20.318,7045692.57791
1545322449.4,7045692.87,20.326,7045692.60776
1545322454.58,7045694.17,20.324,7045692.64671
1545322459.75,7045695.09,20.321,7045692.66544
1545322464.92,7045694.39,20.317,7045692.66319
1545322470.09,7045694.24,20.329,7045692.66339
1545322475.27,7045694.29,20.318,7045692.65179
1545322480.44,7045691.99,20.311,7045692.64509
1545322485.62,7045693.15,20.315,7045692.65189
1545322490.79,7045693.56,20.317,7045692.643
1545322495.97,7045693.43,20.32,7045692.63095
1545322501.14,7045692.78,20.323,7045692.66195
1545322506.32,7045691.73,20.318,7045692.71592
1545322511.49,7045693.08,20.324,7045692.74664
1545322516.67,7045692.28,20.321,7045692.75
1545322521.84,7045693.21,20.324,7045692.73483
1545322527.02,7045693.39,20.327,7045692.70361
1545322532.19,7045691.41,20.321,7045692.66202
1545322537.36,7045691.71,20.323,7045692.63741
1545322542.54,7045693.89,20.332,7045692.62372
1545322547.71,7045694.12,20.321,7045692.61248
1545322552.89,7045692.28,20.324,7045692.59508
1545322558.06,7045690.84,20.33,7045692.58183
1545322563.24,7045691.68,20.326,7045692.59105
1545322568.41,7045690.04,20.324,7045692.61265
1545322573.59,7045691.17,20.324,7045692.62775
1545322578.76,7045690.34,20.335,7045692.61979
1545322583.94,7045691.82,20.321,7045692.60123
1545322589.11,7045691.37,20.332,7045692.59309
1545322594.29,7045692.82,20.324,7045692.5934
1545322599.46,7045694.02,20.332,7045692.6042
1545322604.64,7045693.04,20.324,7045692.59977
1545322609.81,7045693.34,20.321,7045692.63665
1545322614.98,7045692.07,20.317,7045692.65242
1545322620.16,7045692.37,20.321,7045692.67997
1545322625.34,7045691.4,20.317,7045692.70437
1545322630.51,7045690.56,20.32,7045692.71876
1545322635.69,7045691.65,20.315,7045692.69865
1545322640.88,7045692.63,20.324,7045692.67239
1545322646.06,7045692.07,20.326,7045692.65777
1545322651.23,7045691.1,20.324,7045692.65017
1545322656.41,7045691.86,20.317,7045692.65061
1545322661.58,7045691.9,20.32,7045692.65197
1545322666.76,7045693.17,20.323,7045692.66674
1545322671.93,7045693.71,20.317,7045692.69337
1545322677.11,7045693.48,20.318,7045692.72951
1545322682.28,7045693.91,20.314,7045692.73337
1545322687.46,7045693.54,20.318,7045692.74413
1545322692.63,7045692.47,20.318,7045692.74651
1545322697.81,7045691.51,20.318,7045692.75106
1545322702.98,7045691.75,20.326,7045692.76259
1545322708.16,7045692.44,20.318,7045692.7617
1545322713.33,7045693.57,20.318,7045692.7541
1545322718.51,7045692.98,20.315,7045692.75381
1545322723.68,7045695.31,20.318,7045692.77458
1545322728.85,7045694.82,20.32,7045692.80602
1545322734.02,7045695.19,20.314,7045692.84497
1545322739.2,7045693.14,20.309,7045692.84923
1545322744.37,7045692.64,20.309,7045692.84852
1545322749.55,7045691.06,20.311,7045692.86011
1545322754.72,7045689.92,20.306,7045692.8611
1545322759.89,7045690.96,20.311,7045692.86755
1545322765.07,7045692.64,20.306,7045692.85542
1545322770.24,7045693.01,20.307,7045692.84406
1545322775.42,7045692.0,20.3,7045692.84335
1545322780.6,7045693.27,20.303,7045692.827
1545322785.79,7045694.24,20.306,7045692.8014
1545322790.95,7045695.06,20.297,7045692.79687
1545322796.14,7045695.47,20.298,7045692.77646
1545322801.3,7045692.18,20.306,7045692.77238
1545322806.47,7045692.24,20.312,7045692.74124
1545322811.64,7045693.2,20.311,7045692.72337
1545322816.82,7045693.51,20.312,7045692.70281
1545322821.99,7045693.23,20.309,7045692.6826
1545322827.16,7045692.86,20.304,7045692.66935
1545322832.34,7045689.3,20.307,7045692.65857
1545322837.51,7045690.74,20.304,7045692.67264
1545322842.69,7045690.93,20.314,7045692.69217
1545322847.86,7045692.29,20.314,7045692.70433
1545322853.04,7045692.85,20.312,7045692.74379
1545322858.22,7045692.71,20.317,7045692.77025
1545322863.41,7045692.92,20.323,7045692.80353
1545322868.58,7045693.77,20.317,7045692.82845
1545322873.76,7045692.57,20.315,7045692.83562
1545322878.93,7045694.37,20.32,7045692.84592
1545322884.11,7045694.38,20.321,7045692.85231
1545322889.28,7045692.97,20.311,7045692.84155
1545322894.46,7045691.74,20.312,7045692.8284
1545322899.63,7045693.09,20.318,7045692.81654
1545322904.81,7045694.04,20.326,7045692.81757
1545322909.98,7045694.6,20.323,7045692.82674
1545322915.16,7045694.96,20.317,7045692.84228
1545322920.33,7045695.39,20.321,7045692.8602
1545322925.5,7045695.65,20.323,7045692.84348
1545322930.68,7045694.08,20.327,7045692.8426
1545322935.85,7045693.46,20.326,7045692.87815
1545322941.01,7045693.98,20.327,7045692.91915
1545322946.19,7045694.25,20.332,7045692.94184
1545322951.36,7045692.25,20.324,7045692.94238
1545322956.55,7045691.09,20.33,7045692.94261
1545322961.71,7045691.03,20.329,7045692.93158
1545322966.9,7045692.28,20.332,7045692.93728
1545322972.06,7045693.98,20.326,7045692.92044
1545322977.25,7045693.25,20.337,7045692.90016
1545322982.42,7045692.42,20.329,7045692.87434
1545322987.58,7045692.27,20.34,7045692.88486
1545322992.76,7045694.19,20.33,7045692.92665
1545322997.93,7045690.2,20.334,7045692.94844
1545323003.1,7045691.99,20.338,7045692.95675
1545323008.28,7045690.87,20.334,7045692.95485
1545323013.45,7045692.33,20.324,7045692.97538
1545323018.63,7045692.75,20.334,7045692.98092
1545323023.8,7045694.52,20.329,7045692.96563
1545323028.98,7045695.1,20.323,7045692.95651
1545323034.15,7045694.97,20.332,7045692.9503
1545323039.33,7045692.82,20.326,7045692.95229
1545323044.5,7045693.66,20.324,7045692.93971
1545323049.68,7045693.34,20.329,7045692.94915
1545323054.85,7045692.47,20.334,7045692.95513
1545323060.02,7045691.81,20.334,7045692.96085
1545323065.2,7045691.25,20.335,7045692.98962
1545323070.37,7045692.5,20.33,7045693.0309
1545323075.55,7045692.4,20.338,7045693.07053
1545323080.74,7045693.77,20.344,7045693.12053
1545323085.91,7045690.45,20.332,7045693.16029
1545323091.09,7045690.6,20.34,7045693.17844
1545323096.26,7045691.79,20.337,7045693.19058
1545323101.44,7045691.93,20.335,7045693.18775
1545323106.61,7045690.82,20.337,7045693.18954
1545323111.79,7045690.96,20.341,7045693.17546
1545323116.96,7045690.05,20.347,7045693.19175
1545323122.14,7045690.53,20.344,7045693.20795
1545323127.31,7045692.94,20.347,7045693.22009
1545323132.49,7045693.62,20.347,7045693.22106
1545323137.67,7045692.05,20.347,7045693.22511
1545323142.84,7045692.56,20.349,7045693.20129
1545323148.02,7045692.27,20.347,7045693.16163
1545323153.21,7045693.67,20.353,7045693.13721
1545323158.38,7045694.1,20.346,7045693.14372
1545323163.56,7045694.22,20.34,7045693.15143
1545323168.73,7045694.87,20.337,7045693.17163
1545323173.91,7045694.64,20.34,7045693.19602
1545323179.08,7045693.66,20.335,7045693.24108
1545323184.24,7045695.4,20.346,7045693.30554
1545323189.43,7045693.82,20.343,7045693.36151
1545323194.59,7045694.74,20.338,7045693.38297
1545323199.76,7045692.53,20.341,7045693.37482
1545323204.94,7045694.7,20.338,7045693.37851
1545323210.11,7045695.35,20.343,7045693.399
1545323215.28,7045694.41,20.341,7045693.41656
1545323220.46,7045694.06,20.332,7045693.42555
1545323225.65,7045692.66,20.347,7045693.38941
1545323230.83,7045691.74,20.341,7045693.36381
1545323236.0,7045693.82,20.341,7045693.33214
1545323241.18,7045692.12,20.34,7045693.29939
1545323246.35,7045692.83,20.346,7045693.28734
1545323251.53,7045692.07,20.344,7045693.28339
1545323256.7,7045693.04,20.346,7045693.28205
1545323261.88,7045692.55,20.346,7045693.29278
1545323267.05,7045693.39,20.335,7045693.29148
1545323272.22,7045694.3,20.34,7045693.29623
1545323277.4,7045696.1,20.337,7045693.29382
1545323282.57,7045695.92,20.337,7045693.29351
1545323287.75,7045694.87,20.337,7045693.27677
1545323292.93,7045695.03,20.343,7045693.28344
1545323298.1,7045693.49,20.34,7045693.30096
1545323303.28,7045693.82,20.34,7045693.325
1545323308.45,7045693.85,20.335,7045693.36047
1545323313.62,7045695.44,20.338,7045693.40018
1545323318.8,7045694.18,20.334,7045693.44521
1545323323.97,7045692.72,20.335,7045693.4755
1545323329.14,7045692.45,20.338,7045693.48936
1545323334.32,7045692.44,20.329,7045693.51201
1545323339.49,7045693.13,20.338,7045693.53187
1545323344.65,7045693.93,20.334,7045693.52735
1545323349.84,7045693.33,20.338,7045693.49625
1545323355.01,7045692.62,20.329,7045693.46867
1545323360.19,7045693.93,20.32,7045693.45981
1545323365.37,7045695.75,20.32,7045693.461
1545323370.54,7045695.95,20.318,7045693.46484
1545323375.72,7045693.8,20.33,7045693.45336
1545323380.9,7045691.86,20.332,7045693.43374
1545323386.07,7045692.88,20.323,7045693.41113
1545323391.25,7045694.59,20.338,7045693.36776
1545323396.42,7045694.42,20.32,7045693.36709
1545323401.6,7045692.43,20.323,7045693.35345
1545323406.77,7045692.86,20.321,7045693.36288
1545323411.96,7045694.0,20.324,7045693.36557
1545323417.12,7045694.41,20.324,7045693.37928
1545323422.31,7045695.14,20.321,7045693.40916
1545323427.48,7045693.79,20.318,7045693.43627
1545323432.66,7045694.24,20.323,7045693.45224
1545323437.84,7045692.69,20.324,7045693.46896
1545323443.02,7045692.97,20.326,7045693.47523
1545323448.19,7045694.25,20.334,7045693.4626
1545323453.36,7045692.5,20.33,7045693.46868
1545323458.54,7045690.94,20.324,7045693.46147
1545323463.72,7045691.44,20.338,7045693.45408
1545323468.89,7045689.9,20.338,7045693.45267
1545323474.08,7045689.63,20.358,7045693.44722
1545323479.24,7045690.57,20.353,7045693.42405
1545323484.43,7045691.17,20.36,7045693.37822
1545323489.59,7045693.24,20.361,7045693.35677
1545323494.78,7045693.93,20.357,7045693.34148
1545323499.95,7045695.04,20.366,7045693.31067
1545323505.13,7045694.49,20.361,7045693.27942
1545323510.31,7045694.22,20.363,7045693.2423
1545323515.48,7045695.23,20.364,7045693.19773
1545323520.66,7045694.49,20.366,7045693.18626
1545323525.83,7045693.73,20.366,7045693.16701
1545323531.0,7045694.95,20.363,7045693.14999
1545323536.18,7045695.36,20.369,7045693.12472
1545323541.35,7045694.81,20.372,7045693.0796
1545323546.53,7045693.34,20.361,7045693.06661
1545323551.71,7045693.58,20.366,7045693.07987
1545323556.88,7045691.21,20.36,7045693.07099
1545323562.06,7045691.91,20.358,7045693.07221
1545323567.23,7045690.71,20.361,7045693.05352
1545323572.41,7045689.47,20.363,7045693.03339
1545323577.58,7045690.67,20.36,7045693.03777
1545323582.76,7045690.74,20.36,7045693.03037
1545323587.93,7045693.66,20.361,7045693.051
1545323593.1,7045693.43,20.361,7045693.05018
1545323598.28,7045692.04,20.358,7045693.05115
1545323603.45,7045692.0,20.361,7045693.07612
1545323608.63,7045692.43,20.361,7045693.1002
1545323613.82,7045693.26,20.36,7045693.08467
1545323618.99,7045693.45,20.363,7045693.02965
1545323624.17,7045694.14,20.369,7045692.94602
1545323629.34,7045695.62,20.353,7045692.91168
1545323634.52,7045694.17,20.363,7045692.89427
1545323639.69,7045693.22,20.364,7045692.89351
1545323644.87,7045693.14,20.36,7045692.90023
1545323650.04,7045692.77,20.364,7045692.91771
1545323655.22,7045692.75,20.352,7045692.91862
1545323660.39,7045693.97,20.347,7045692.90934
1545323665.57,7045694.86,20.349,7045692.88857
1545323670.74,7045693.33,20.35,7045692.88388
1545323675.92,7045693.72,20.358,7045692.90256
1545323681.09,7045692.66,20.357,7045692.92765
1545323686.26,7045692.5,20.343,7045692.96505
1545323691.44,7045692.43,20.355,7045692.98587
1545323696.61,7045691.67,20.357,7045693.00217
1545323701.79,7045691.71,20.355,7045693.00647
1545323706.96,7045691.49,20.355,7045693.03078
1545323712.12,7045691.41,20.355,7045693.04282
1545323717.29,7045692.41,20.35,7045693.03531
1545323722.47,7045692.03,20.358,7045693.02847
1545323727.64,7045692.6,20.366,7045693.00021
1545323732.82,7045693.05,20.353,7045692.98695
1545323737.99,7045694.52,20.363,7045692.99569
1545323743.17,7045694.05,20.361,7045692.97795
1545323748.36,7045693.36,20.358,7045692.9526
1545323753.53,7045694.09,20.357,7045692.95544
1545323758.71,7045693.16,20.358,7045692.97306
1545323763.88,7045693.88,20.355,7045693.00503
1545323769.06,7045694.57,20.358,7045692.9276
1545323774.23,7045696.97,20.353,7045692.76442
1545323779.39,7045695.2,20.347,7045692.73223
1545323784.58,7045692.6,20.349,7045692.73137
1545323789.75,7045692.63,20.355,7045692.75192
1545323794.91,7045691.59,20.355,7045692.77396
1545323800.08,7045692.57,20.357,7045692.80453
1545323805.26,7045693.24,20.355,7045692.8341
1545323810.43,7045692.27,20.35,7045692.87994
1545323815.61,7045692.49,20.357,7045692.91772
1545323820.78,7045691.43,20.349,7045692.92087
1545323825.96,7045692.11,20.352,7045692.94756
1545323831.15,7045692.82,20.357,7045692.98299
1545323836.32,7045693.85,20.347,7045693.01341
1545323841.5,7045691.2,20.349,7045693.04364
1545323846.67,7045691.76,20.349,7045693.05191
1545323851.83,7045692.89,20.352,7045693.04949
1545323857.0,7045692.1,20.349,7045693.03494
1545323862.18,7045693.86,20.353,7045692.99826
1545323867.35,7045692.25,20.35,7045692.92731
1545323872.53,7045694.52,20.35,7045692.83353
1545323877.7,7045693.17,20.36,7045692.75052
1545323882.88,7045692.58,20.35,7045692.73325
1545323888.07,7045692.88,20.361,7045692.74195
1545323893.24,7045692.89,20.361,7045692.77127
1545323898.42,7045692.35,20.36,7045692.793
1545323903.6,7045693.36,20.352,7045692.80106
1545323908.77,7045692.31,20.353,7045692.83601
1545323913.94,7045693.76,20.352,7045692.87187
1545323919.12,7045691.91,20.346,7045692.90401
1545323924.29,7045693.14,20.353,7045692.95452
1545323929.47,7045694.84,20.346,7045692.99896
1545323934.64,7045693.03,20.344,7045693.02454
1545323939.82,7045690.77,20.349,7045693.04136
1545323944.99,7045693.09,20.35,7045693.03849
1545323950.17,7045692.79,20.355,7045693.02032
1545323955.34,7045694.7,20.35,7045693.00293
1545323960.52,7045694.0,20.355,7045692.97855
1545323965.69,7045693.39,20.378,7045692.94034
1545323970.86,7045693.09,20.361,7045692.91609
1545323976.04,7045691.19,20.364,7045692.884
1545323981.21,7045691.03,20.367,7045692.89492
1545323986.39,7045692.97,20.372,7045692.89131
1545323991.56,7045691.26,20.372,7045692.88282
1545323996.74,7045690.37,20.376,7045692.84246
1545324001.91,7045694.02,20.369,7045692.79848
1545324007.09,7045696.76,20.376,7045692.79743
1545324012.26,7045698.97,20.369,7045692.78481
1545324017.43,7045696.36,20.389,7045692.75785
1545324022.61,7045693.04,20.378,7045692.80244
1545324027.78,7045691.98,20.376,7045692.82167
1545324032.96,7045690.28,20.375,7045692.83297
1545324038.13,7045689.92,20.381,7045692.85636
1545324043.31,7045690.89,20.383,7045692.85248
1545324048.48,7045692.65,20.373,7045692.86761
1545324053.66,7045694.8,20.372,7045692.90424
1545324058.83,7045695.24,20.37,7045692.95663
1545324064.01,7045692.96,20.366,7045693.00811
1545324069.18,7045691.35,20.37,7045693.07956
1545324074.35,7045690.24,20.366,7045693.14793
1545324079.53,7045690.26,20.364,7045693.21683
1545324084.7,7045690.92,20.37,7045693.25073
1545324089.87,7045692.11,20.369,7045693.24184
1545324095.03,7045691.72,20.369,7045693.24234
1545324100.2,7045691.73,20.36,7045693.22371
1545324105.38,7045692.2,20.366,7045693.21556
1545324110.56,7045691.77,20.363,7045693.23423
1545324115.73,7045693.87,20.364,7045693.24643
1545324120.91,7045693.07,20.358,7045693.25096
1545324126.08,7045691.65,20.361,7045693.24994
1545324131.27,7045693.74,20.358,7045693.2691
1545324136.43,7045693.85,20.361,7045693.27664
1545324141.62,7045692.35,20.36,7045693.30831
1545324146.78,7045692.78,20.357,7045693.31611
1545324151.95,7045691.68,20.361,7045693.33935
1545324157.13,7045700.89,20.36,7045693.35817
1545324162.3,7045708.34,20.364,7045693.41739
1545324167.49,7045696.76,20.353,7045693.51582
1545324172.65,7045695.56,20.357,7045693.59364
1545324177.84,7045693.42,20.353,7045693.6495
1545324183.0,7045691.25,20.36,7045693.69901
1545324188.19,7045690.65,20.346,7045693.7031
1545324193.36,7045691.79,20.347,7045693.73349
1545324198.54,7045690.51,20.35,7045693.76723
1545324203.71,7045692.05,20.358,7045693.7843
1545324208.87,7045694.29,20.343,7045693.79848
1545324214.05,7045692.46,20.352,7045693.81655
1545324219.24,7045689.94,20.35,7045693.82097
1545324224.41,7045690.53,20.352,7045693.80499
1545324229.59,7045691.75,20.35,7045693.83518
1545324234.76,7045692.17,20.35,7045693.86252
1545324239.94,7045691.53,20.358,7045693.90349
1545324245.11,7045693.09,20.355,7045693.93714
1545324250.29,7045693.65,20.341,7045693.98209
1545324255.46,7045696.76,20.344,7045694.04509
1545324260.63,7045700.16,20.338,7045694.09828
1545324265.81,7045699.99,20.346,7045694.14024
1545324270.98,7045695.69,20.35,7045694.16856
1545324276.16,7045693.9,20.355,7045694.17148
1545324281.33,7045693.04,20.343,7045694.1908
1545324286.51,7045693.36,20.347,7045694.23762
1545324291.68,7045694.6,20.353,7045694.30295
1545324296.86,7045693.05,20.341,7045694.37617
1545324302.03,7045692.3,20.347,7045694.42649
1545324307.21,7045691.91,20.353,7045694.49171
1545324312.38,7045691.26,20.343,7045694.52925
1545324317.56,7045692.33,20.337,7045694.57972
1545324322.73,7045693.81,20.346,7045694.61277
1545324327.91,7045693.32,20.347,7045694.62458
1545324333.08,7045695.66,20.344,7045694.65136
1545324338.26,7045694.93,20.335,7045694.69303
1545324343.43,7045695.59,20.341,7045694.73224
1545324348.6,7045695.12,20.343,7045694.78223
1545324353.78,7045695.2,20.343,7045694.8203
1545324358.95,7045694.91,20.346,7045694.86677
1545324364.13,7045695.74,20.337,7045694.89023
1545324369.3,7045694.38,20.335,7045694.88627
1545324374.47,7045695.75,20.334,7045694.90152
1545324379.65,7045694.95,20.338,7045694.93223
1545324384.82,7045698.25,20.338,7045694.97194
1545324390.0,7045699.33,20.334,7045694.9661
1545324395.18,7045696.09,20.337,7045694.99477
1545324400.35,7045697.67,20.33,7045695.09188
1545324405.53,7045700.19,20.337,7045695.21731
1545324410.7,7045694.83,20.335,7045695.30979
1545324415.88,7045696.16,20.334,7045695.36794
1545324421.07,7045696.2,20.334,7045695.38625
1545324426.24,7045695.02,20.335,7045695.3946
1545324431.42,7045697.54,20.334,7045695.40258
1545324436.59,7045695.76,20.337,7045695.42514
1545324441.77,7045694.92,20.337,7045695.43535
1545324446.94,7045694.35,20.327,7045695.43843
1545324452.12,7045692.95,20.332,7045695.46647
1545324457.29,7045691.23,20.332,7045695.46529
1545324462.46,7045690.27,20.327,7045695.44958
1545324467.64,7045689.76,20.327,7045695.41162
1545324472.82,7045693.0,20.338,7045695.3823
1545324478.0,7045696.53,20.337,7045695.37048
1545324483.17,7045695.67,20.33,7045695.3821
1545324488.34,7045697.44,20.334,7045695.39089
1545324493.51,7045696.38,20.33,7045695.38065
