timestamp,LM399-P15-slow6-no-R7-alkaline15V
1500913845.058,6890115.3
1500913848.403,6890115.5
1500913851.748,6890116.3
1500913855.094,6890116.0
1500913858.439,6890115.5
1500913861.784,6890117.0
1500913865.130,6890115.5
1500913868.475,6890114.5
1500913871.821,6890116.3
1500913875.166,6890116.3
1500913878.512,6890116.0
1500913881.857,6890116.0
1500913885.202,6890117.3
1500913888.548,6890114.8
1500913891.893,6890115.8
1500913895.239,6890115.0
1500913898.584,6890115.3
1500913901.929,6890113.7
1500913905.275,6890115.0
1500913908.620,6890114.8
1500913911.965,6890115.3
1500913915.311,6890114.5
1500913918.656,6890115.3
1500913922.002,6890113.0
1500913925.347,6890113.2
1500913928.693,6890113.5
1500913932.038,6890112.0
1500913935.383,6890112.2
1500913938.729,6890112.0
1500913942.074,6890111.2
1500913945.419,6890113.7
1500913948.765,6890112.5
1500913952.110,6890113.7
1500913955.456,6890112.0
1500913958.801,6890113.0
1500913962.147,6890112.7
1500913965.492,6890114.8
1500913968.837,6890113.0
1500913972.183,6890113.7
1500913975.528,6890114.8
1500913978.873,6890113.0
1500913982.219,6890112.2
1500913985.564,6890115.3
1500913988.910,6890116.3
1500913992.255,6890115.0
1500913995.600,6890114.3
1500913998.946,6890113.0
1500914002.291,6890113.2
1500914005.637,6890114.8
1500914008.982,6890113.2
1500914012.327,6890113.7
1500914015.673,6890115.0
1500914019.018,6890115.8
1500914022.364,6890116.3
1500914025.709,6890114.8
1500914029.054,6890114.5
1500914032.400,6890115.0
1500914035.745,6890113.7
1500914039.091,6890115.0
1500914042.436,6890116.8
1500914045.781,6890115.8
1500914049.127,6890116.5
1500914052.472,6890116.3
1500914055.818,6890115.8
1500914059.163,6890114.0
1500914062.508,6890114.3
1500914065.854,6890115.5
1500914069.199,6890115.8
1500914072.545,6890113.2
1500914075.890,6890114.5
1500914079.235,6890115.0
1500914082.581,6890118.3
1500914085.926,6890115.5
1500914089.272,6890116.0
1500914092.617,6890116.5
1500914095.962,6890115.0
1500914099.308,6890116.8
1500914102.653,6890115.0
1500914105.999,6890113.7
1500914109.344,6890117.8
1500914112.689,6890116.3
1500914116.035,6890116.0
1500914119.380,6890116.3
1500914122.726,6890116.8
1500914126.071,6890115.8
1500914129.416,6890116.0
1500914132.762,6890113.7
1500914136.107,6890114.0
1500914139.453,6890113.7
1500914142.798,6890115.3
1500914146.143,6890114.0
1500914149.489,6890116.5
1500914152.834,6890116.0
1500914156.180,6890117.5
1500914159.525,6890116.3
1500914162.870,6890117.0
1500914166.216,6890116.5
1500914169.561,6890118.1
1500914172.907,6890118.6
1500914176.252,6890116.3
1500914179.597,6890116.3
1500914182.943,6890116.5
1500914186.288,6890117.0
1500914189.634,6890118.1
1500914192.979,6890117.8
1500914196.324,6890115.8
1500914199.670,6890117.0
1500914203.015,6890116.3
1500914206.360,6890116.0
1500914209.706,6890115.5
1500914213.051,6890117.8
1500914216.397,6890116.3
1500914219.742,6890115.0
1500914223.087,6890115.3
1500914226.433,6890118.1
1500914229.778,6890116.8
1500914233.124,6890116.8
1500914236.469,6890117.0
1500914239.814,6890116.8
1500914243.160,6890117.0
1500914246.505,6890116.0
1500914249.851,6890117.0
1500914253.196,6890119.1
1500914256.542,6890118.3
1500914259.887,6890118.1
1500914263.232,6890118.3
1500914266.578,6890118.1
1500914269.923,6890117.3
1500914273.268,6890118.1
1500914276.614,6890113.0
1500914279.959,6890112.7
1500914283.304,6890111.5
1500914286.650,6890112.2
1500914289.995,6890113.2
1500914293.341,6890113.7
1500914296.686,6890113.5
1500914300.032,6890113.0
1500914303.377,6890112.5
1500914306.722,6890113.2
1500914310.068,6890111.7
1500914313.413,6890112.2
1500914316.759,6890112.5
1500914320.104,6890111.7
1500914323.449,6890114.0
1500914326.795,6890112.5
1500914330.140,6890112.0
1500914333.485,6890112.5
1500914336.831,6890112.5
1500914340.176,6890112.0
1500914343.522,6890113.0
1500914346.867,6890113.0
1500914350.213,6890115.0
1500914353.558,6890113.2
1500914356.903,6890114.3
1500914360.249,6890113.5
1500914363.594,6890111.7
1500914366.939,6890111.2
1500914370.285,6890112.2
1500914373.630,6890114.3
1500914376.976,6890115.0
1500914380.321,6890115.0
1500914383.666,6890115.0
1500914387.012,6890115.3
1500914390.357,6890114.8
1500914393.703,6890114.0
1500914397.048,6890114.3
1500914400.394,6890113.7
1500914403.739,6890111.7
1500914407.084,6890111.7
1500914410.430,6890114.0
1500914413.775,6890115.3
1500914417.120,6890114.0
1500914420.466,6890114.8
1500914423.811,6890113.7
1500914427.157,6890114.0
1500914430.502,6890114.3
1500914433.847,6890113.0
1500914437.193,6890115.3
1500914440.538,6890114.8
1500914443.884,6890114.5
1500914447.229,6890113.7
1500914450.574,6890114.8
1500914453.920,6890115.3
1500914457.265,6890115.3
1500914460.611,6890113.0
1500914463.956,6890109.7
1500914467.301,6890109.9
1500914470.647,6890112.2
1500914473.992,6890113.7
1500914477.338,6890114.3
1500914480.683,6890115.3
1500914484.029,6890113.0
1500914487.374,6890115.3
1500914490.719,6890114.8
1500914494.065,6890115.0
1500914497.410,6890113.7
1500914500.755,6890115.3
1500914504.101,6890114.3
1500914507.446,6890113.5
1500914510.792,6890112.7
1500914514.137,6890111.2
1500914517.482,6890111.2
1500914520.828,6890110.7
1500914524.173,6890110.7
1500914527.519,6890111.0
1500914530.864,6890111.5
1500914534.209,6890111.2
1500914537.555,6890111.2
1500914540.900,6890112.7
1500914544.246,6890112.5
1500914547.591,6890112.2
1500914550.936,6890118.1
1500914554.282,6890116.8
1500914557.627,6890117.3
1500914560.973,6890116.0
1500914564.318,6890115.5
1500914567.663,6890116.3
1500914571.009,6890112.5
1500914574.354,6890114.0
1500914577.700,6890114.0
1500914581.045,6890112.2
1500914584.390,6890114.8
1500914587.736,6890113.7
1500914591.081,6890112.5
1500914594.427,6890110.4
1500914597.772,6890109.9
1500914601.117,6890110.7
1500914604.463,6890110.7
1500914607.808,6890110.7
1500914611.154,6890110.2
1500914614.499,6890114.5
1500914617.844,6890113.2
1500914621.190,6890114.8
1500914624.535,6890114.0
1500914627.881,6890112.7
1500914631.226,6890113.5
1500914634.572,6890113.7
1500914637.917,6890112.2
1500914641.262,6890113.7
1500914644.608,6890115.0
1500914647.953,6890114.8
1500914651.299,6890114.0
1500914654.644,6890114.5
1500914657.989,6890111.7
1500914661.335,6890109.7
1500914664.680,6890112.0
1500914668.026,6890112.7
1500914671.371,6890113.7
1500914674.716,6890114.8
1500914678.062,6890116.8
1500914681.407,6890115.3
1500914684.753,6890115.8
1500914688.098,6890114.3
1500914691.443,6890114.3
1500914694.789,6890113.7
1500914698.134,6890112.5
1500914701.480,6890112.5
1500914704.825,6890113.2
1500914708.170,6890112.0
1500914711.516,6890114.8
1500914714.861,6890114.0
1500914718.207,6890114.3
1500914721.552,6890113.7
1500914724.897,6890110.7
1500914728.243,6890113.0
1500914731.588,6890112.7
1500914734.933,6890111.5
1500914738.279,6890113.0
1500914741.624,6890112.5
1500914744.970,6890113.2
1500914748.315,6890114.8
1500914751.661,6890115.3
1500914755.006,6890112.2
1500914758.351,6890112.2
1500914761.697,6890112.7
1500914765.042,6890112.7
1500914768.388,6890112.2
1500914771.733,6890111.7
1500914775.078,6890112.5
1500914778.424,6890110.7
1500914781.769,6890110.2
1500914785.114,6890111.2
1500914788.460,6890111.5
1500914791.805,6890112.5
1500914795.151,6890113.7
1500914798.496,6890114.5
1500914801.842,6890117.3
1500914805.187,6890115.3
1500914808.532,6890113.7
1500914811.878,6890113.0
1500914815.223,6890114.0
1500914818.569,6890113.7
1500914821.914,6890110.2
1500914825.259,6890114.0
1500914828.605,6890113.7
1500914831.950,6890114.5
1500914835.295,6890115.3
1500914838.641,6890113.7
1500914841.986,6890114.8
1500914845.332,6890114.8
1500914848.677,6890114.5
1500914852.023,6890115.0
1500914855.368,6890116.0
1500914858.713,6890116.3
1500914862.059,6890116.8
1500914865.404,6890115.8
1500914868.750,6890114.8
1500914872.095,6890114.3
1500914875.440,6890114.8
1500914878.786,6890113.5
1500914882.131,6890114.3
1500914885.476,6890112.7
1500914888.822,6890113.0
1500914892.167,6890111.2
1500914895.513,6890112.2
1500914898.858,6890112.7
1500914902.204,6890112.5
1500914905.549,6890113.2
1500914908.894,6890112.7
1500914912.240,6890112.7
1500914915.585,6890112.5
1500914918.930,6890111.0
1500914922.276,6890113.7
1500914925.621,6890114.8
1500914928.967,6890112.5
1500914932.312,6890112.2
1500914935.657,6890112.2
1500914939.003,6890113.0
1500914942.348,6890112.2
1500914945.694,6890114.5
1500914949.039,6890114.0
1500914952.384,6890113.7
1500914955.730,6890118.6
1500914959.075,6890118.3
1500914962.421,6890115.8
1500914965.766,6890115.0
1500914969.111,6890115.8
1500914972.457,6890110.2
1500914975.802,6890110.4
1500914979.148,6890111.2
1500914982.493,6890110.7
1500914985.838,6890112.5
1500914989.184,6890111.5
1500914992.529,6890110.4
1500914995.875,6890111.5
1500914999.220,6890112.7
1500915002.565,6890112.0
1500915005.911,6890113.5
1500915009.256,6890111.5
1500915012.602,6890111.2
1500915015.947,6890114.0
1500915019.292,6890114.8
1500915022.638,6890114.0
1500915025.983,6890112.0
1500915029.329,6890112.0
1500915032.674,6890113.0
1500915036.020,6890111.5
1500915039.365,6890112.2
1500915042.710,6890112.2
1500915046.056,6890111.2
1500915049.401,6890111.7
1500915052.746,6890113.2
1500915056.092,6890112.7
1500915059.437,6890112.5
1500915062.783,6890112.5
1500915066.128,6890113.5
1500915069.473,6890113.0
1500915072.819,6890113.5
1500915076.164,6890113.5
1500915079.510,6890113.0
1500915082.855,6890112.7
1500915086.200,6890116.3
1500915089.546,6890112.7
1500915092.891,6890112.0
1500915096.237,6890112.0
1500915099.582,6890113.5
1500915102.927,6890112.2
1500915106.273,6890113.5
1500915109.618,6890115.3
1500915112.964,6890115.8
1500915116.309,6890116.3
1500915119.655,6890116.5
1500915123.000,6890114.8
1500915126.345,6890114.5
1500915129.691,6890115.0
1500915133.036,6890113.5
1500915136.381,6890113.5
1500915139.727,6890112.0
1500915143.072,6890111.7
1500915146.418,6890112.7
1500915149.763,6890113.7
1500915153.108,6890113.5
1500915156.454,6890113.2
1500915159.799,6890113.7
1500915163.145,6890112.7
1500915166.490,6890112.0
1500915169.835,6890113.7
1500915173.181,6890113.0
1500915176.526,6890114.0
1500915179.872,6890114.0
1500915183.217,6890114.3
1500915186.562,6890115.8
1500915189.908,6890112.7
1500915193.253,6890114.0
1500915196.599,6890113.2
1500915199.944,6890113.7
1500915203.290,6890113.0
1500915206.635,6890114.3
1500915209.980,6890116.5
1500915213.326,6890114.8
1500915216.671,6890114.3
1500915220.016,6890113.2
1500915223.362,6890113.5
1500915226.707,6890114.3
1500915230.053,6890109.4
1500915233.398,6890109.2
1500915236.743,6890110.4
1500915240.089,6890110.2
1500915243.434,6890113.2
1500915246.780,6890116.5
1500915250.125,6890117.3
1500915253.471,6890112.5
1500915256.816,6890113.5
1500915260.161,6890112.7
1500915263.507,6890111.7
1500915266.852,6890113.2
1500915270.197,6890113.5
1500915273.543,6890114.8
1500915276.888,6890113.7
1500915280.234,6890113.0
1500915283.579,6890115.5
1500915286.924,6890113.2
1500915290.270,6890115.5
1500915293.615,6890114.3
1500915296.961,6890114.3
1500915300.306,6890113.7
1500915303.651,6890114.5
1500915306.997,6890114.5
1500915310.342,6890113.2
1500915313.688,6890111.5
1500915317.033,6890112.7
1500915320.378,6890112.7
1500915323.724,6890112.7
1500915327.069,6890113.0
1500915330.415,6890112.5
1500915333.760,6890113.7
1500915337.106,6890112.0
1500915340.451,6890113.5
1500915343.796,6890114.8
1500915347.142,6890112.7
1500915350.487,6890114.3
1500915353.833,6890113.5
1500915357.178,6890115.3
1500915360.523,6890116.8
1500915363.869,6890114.5
1500915367.214,6890113.5
1500915370.560,6890113.0
1500915373.905,6890113.0
1500915377.250,6890115.3
1500915380.596,6890113.5
1500915383.941,6890114.3
1500915387.287,6890114.0
1500915390.632,6890113.7
1500915393.977,6890112.7
1500915397.323,6890113.2
1500915400.668,6890113.2
1500915404.013,6890112.2
1500915407.359,6890111.0
1500915410.704,6890112.5
1500915414.050,6890115.3
1500915417.395,6890116.5
1500915420.740,6890115.8
1500915424.086,6890112.5
1500915427.431,6890113.0
1500915430.777,6890112.7
1500915434.122,6890113.0
1500915437.468,6890111.2
1500915440.813,6890112.5
1500915444.158,6890112.5
1500915447.504,6890111.2
1500915450.849,6890111.7
1500915454.194,6890113.0
1500915457.540,6890111.7
1500915460.885,6890112.2
1500915464.231,6890111.7
1500915467.576,6890112.2
1500915470.922,6890113.2
1500915474.267,6890112.7
1500915477.612,6890112.2
1500915480.958,6890112.5
1500915484.303,6890113.5
1500915487.648,6890112.5
1500915490.994,6890112.2
1500915494.339,6890113.5
1500915497.685,6890111.5
1500915501.030,6890114.8
1500915504.375,6890113.7
1500915507.721,6890112.5
1500915511.066,6890112.2
1500915514.412,6890112.0
1500915517.757,6890112.5
1500915521.103,6890112.0
1500915524.448,6890111.7
1500915527.793,6890112.0
1500915531.139,6890112.0
1500915534.484,6890113.0
1500915537.829,6890113.7
1500915541.175,6890112.7
1500915544.520,6890113.0
1500915547.866,6890112.7
1500915551.211,6890111.7
1500915554.557,6890112.2
1500915557.902,6890111.0
1500915561.247,6890112.0
1500915564.593,6890111.5
1500915567.938,6890113.2
1500915571.284,6890113.7
1500915574.629,6890110.7
1500915577.974,6890113.7
1500915581.320,6890111.0
1500915584.665,6890111.7
1500915588.011,6890112.5
1500915591.356,6890111.5
1500915594.701,6890110.7
1500915598.047,6890112.2
1500915601.392,6890111.5
1500915604.738,6890114.5
1500915608.083,6890114.5
1500915611.429,6890116.8
1500915614.774,6890115.3
1500915618.119,6890113.7
1500915621.465,6890112.7
1500915624.810,6890115.8
1500915628.155,6890114.0
1500915631.501,6890113.2
1500915634.846,6890113.5
1500915638.192,6890110.7
1500915641.537,6890112.7
1500915644.882,6890114.8
1500915648.228,6890116.8
1500915651.573,6890112.5
1500915654.919,6890112.2
1500915658.264,6890112.2
1500915661.609,6890114.8
1500915664.955,6890114.8
1500915668.300,6890114.5
1500915671.646,6890116.0
1500915674.991,6890114.8
1500915678.336,6890112.0
1500915681.682,6890113.2
1500915685.027,6890114.0
1500915688.373,6890113.5
1500915691.718,6890114.0
1500915695.063,6890111.5
1500915698.409,6890109.4
1500915701.754,6890111.0
1500915705.100,6890110.4
1500915708.445,6890109.2
1500915711.790,6890108.9
1500915715.136,6890109.7
1500915718.481,6890110.4
1500915721.827,6890114.3
1500915725.172,6890114.0
1500915728.517,6890112.7
1500915731.863,6890114.8
1500915735.208,6890114.0
1500915738.554,6890109.7
1500915741.899,6890110.4
1500915745.245,6890112.2
1500915748.590,6890113.2
1500915751.935,6890113.2
1500915755.281,6890112.7
1500915758.626,6890114.8
1500915761.971,6890112.7
1500915765.317,6890111.7
1500915768.662,6890113.2
1500915772.008,6890113.5
1500915775.353,6890113.0
1500915778.698,6890110.4
1500915782.044,6890111.5
1500915785.389,6890110.4
1500915788.735,6890111.2
1500915792.080,6890111.0
1500915795.426,6890112.0
1500915798.771,6890111.0
1500915802.116,6890111.2
1500915805.462,6890111.0
1500915808.807,6890110.2
1500915812.152,6890110.2
1500915815.498,6890111.0
1500915818.843,6890109.7
1500915822.189,6890112.0
1500915825.534,6890110.4
1500915828.880,6890111.2
1500915832.225,6890112.7
1500915835.570,6890112.7
1500915838.916,6890112.5
1500915842.261,6890112.7
1500915845.607,6890113.0
1500915848.952,6890113.7
1500915852.297,6890112.5
1500915855.643,6890112.0
1500915858.988,6890111.0
1500915862.333,6890111.5
1500915865.679,6890112.7
1500915869.024,6890112.2
1500915872.370,6890111.5
1500915875.715,6890111.5
1500915879.060,6890110.4
1500915882.406,6890111.7
1500915885.751,6890110.7
1500915889.097,6890110.2
1500915892.442,6890111.2
1500915895.788,6890112.2
1500915899.133,6890111.2
1500915902.478,6890112.0
1500915905.824,6890113.0
1500915909.169,6890115.0
1500915912.514,6890115.3
1500915915.860,6890115.8
1500915919.205,6890115.0
1500915922.551,6890115.3
1500915925.896,6890113.0
1500915929.241,6890115.0
1500915932.587,6890116.0
1500915935.932,6890116.8
1500915939.278,6890116.3
1500915942.623,6890114.3
1500915945.968,6890113.7
1500915949.314,6890115.0
1500915952.659,6890115.8
1500915956.005,6890115.5
1500915959.350,6890112.7
1500915962.696,6890114.0
1500915966.041,6890110.4
1500915969.386,6890111.2
1500915972.732,6890111.7
1500915976.077,6890113.2
1500915979.423,6890112.2
1500915982.768,6890107.7
1500915986.113,6890108.2
1500915989.459,6890107.2
1500915992.804,6890107.2
1500915996.150,6890109.7
1500915999.495,6890108.2
1500916002.840,6890108.2
1500916006.186,6890109.4
1500916009.531,6890107.9
1500916012.877,6890112.2
1500916016.222,6890111.5
1500916019.567,6890112.2
1500916022.913,6890112.0
1500916026.258,6890113.0
1500916029.604,6890112.5
1500916032.949,6890113.0
1500916036.294,6890112.0
1500916039.640,6890112.7
1500916042.985,6890111.2
1500916046.331,6890113.2
1500916049.676,6890111.2
1500916053.021,6890112.0
1500916056.367,6890112.2
1500916059.712,6890112.2
1500916063.058,6890112.0
1500916066.403,6890111.7
1500916069.748,6890111.5
1500916073.094,6890110.7
1500916076.439,6890113.0
1500916079.785,6890110.2
1500916083.130,6890109.9
1500916086.475,6890111.0
1500916089.821,6890112.5
1500916093.166,6890114.8
1500916096.512,6890113.7
1500916099.857,6890112.7
1500916103.202,6890111.5
1500916106.548,6890110.7
1500916109.893,6890112.2
1500916113.238,6890114.0
1500916116.584,6890113.7
1500916119.929,6890115.5
1500916123.275,6890114.5
1500916126.620,6890113.2
1500916129.965,6890112.7
1500916133.311,6890113.2
1500916136.656,6890111.2
1500916140.002,6890112.0
1500916143.347,6890112.2
1500916146.693,6890112.7
1500916150.038,6890113.2
1500916153.383,6890112.7
1500916156.729,6890112.2
1500916160.074,6890112.7
1500916163.419,6890114.0
1500916166.765,6890114.0
1500916170.110,6890114.5
1500916173.456,6890113.2
1500916176.801,6890115.0
1500916180.146,6890116.3
1500916183.492,6890116.0
1500916186.837,6890114.5
1500916190.183,6890113.7
1500916193.528,6890116.0
1500916196.874,6890116.8
1500916200.219,6890115.3
1500916203.564,6890116.0
1500916206.910,6890114.0
1500916210.255,6890115.5
1500916213.600,6890114.8
1500916216.946,6890117.8
1500916220.291,6890119.1
1500916223.637,6890120.1
1500916226.982,6890117.3
1500916230.328,6890113.0
1500916233.673,6890113.7
1500916237.018,6890117.0
1500916240.364,6890114.0
1500916243.709,6890115.0
1500916247.055,6890115.0
1500916250.400,6890114.8
1500916253.745,6890115.5
1500916257.091,6890116.8
1500916260.436,6890116.0
1500916263.781,6890117.3
1500916267.127,6890115.8
1500916270.472,6890116.0
