setpoint,input,ouput
400.00,200.00,0.00
400.00,200.28,0.00
400.00,199.86,0.00
400.00,200.26,0.00
400.00,199.66,0.00
400.00,200.39,0.00
400.00,200.03,0.00
400.00,200.28,0.00
400.00,200.25,0.00
400.00,200.05,0.00
400.00,200.20,0.00
400.00,200.89,0.00
400.00,200.75,0.00
400.00,200.80,0.00
400.00,200.34,0.00
400.00,200.54,0.00
400.00,200.53,0.00
400.00,200.89,0.00
400.00,200.17,0.00
400.00,200.46,0.00
400.00,200.54,0.00
400.00,200.12,0.00
400.00,200.27,0.00
400.00,200.84,0.00
400.00,200.28,0.00
400.00,200.30,0.00
400.00,200.21,0.00
400.00,200.80,0.00
400.00,200.64,0.00
400.00,200.36,0.00
400.00,200.26,0.00
400.00,200.15,0.00
400.00,200.70,0.00
400.00,200.55,0.00
400.00,200.67,0.00
400.00,199.99,0.00
400.00,200.44,0.00
400.00,200.36,0.00
400.00,200.25,0.00
400.00,200.59,0.00
400.00,200.52,0.00
400.00,200.39,0.00
400.00,200.09,0.00
400.00,200.37,0.00
400.00,200.11,0.00
400.00,200.24,0.00
400.00,200.43,0.00
400.00,200.03,0.00
400.00,200.15,0.00
400.00,200.20,0.00
400.00,200.41,0.00
400.00,200.71,0.00
400.00,199.93,0.00
400.00,200.37,0.00
400.00,200.76,0.00
400.00,200.92,0.00
400.00,200.26,0.00
400.00,200.63,0.00
400.00,201.06,0.00
400.00,200.05,0.00
400.00,200.66,0.00
400.00,200.51,0.00
400.00,200.59,0.00
400.00,200.01,0.00
400.00,200.25,0.00
400.00,200.14,0.00
400.00,199.70,0.00
400.00,200.44,0.00
400.00,200.43,0.00
400.00,200.64,0.00
400.00,199.98,0.00
400.00,200.55,0.00
400.00,200.56,0.00
400.00,200.91,0.00
400.00,200.88,0.00
400.00,200.69,0.00
400.00,200.64,0.00
400.00,200.30,0.00
400.00,200.23,0.00
400.00,200.00,0.00
400.00,199.56,0.00
400.00,200.16,0.00
400.00,200.93,0.00
400.00,200.37,0.00
400.00,200.81,0.00
400.00,200.71,0.00
400.00,200.18,0.00
400.00,201.17,0.00
400.00,200.36,0.00
400.00,200.32,0.00
400.00,200.45,0.00
400.00,200.76,0.00
400.00,200.73,0.00
400.00,200.72,0.00
400.00,200.19,0.00
400.00,200.24,0.00
400.00,200.49,0.00
400.00,200.71,0.00
400.00,200.69,0.00
400.00,200.39,0.00
400.00,200.23,0.00
400.00,200.09,0.00
400.00,200.55,0.00
400.00,200.73,0.00
400.00,200.70,0.00
400.00,200.96,0.00
400.00,201.26,0.00
400.00,200.79,0.00
400.00,200.71,0.00
400.00,200.79,0.00
400.00,200.72,0.00
400.00,200.50,0.00
400.00,200.64,0.00
400.00,200.43,0.00
400.00,200.82,0.00
400.00,200.12,0.00
400.00,200.66,0.00
400.00,200.14,0.00
400.00,199.94,0.00
400.00,200.06,0.00
400.00,200.11,0.00
400.00,200.31,0.00
400.00,200.59,0.00
400.00,201.08,0.00
400.00,200.32,0.00
400.00,200.58,0.00
400.00,200.59,0.00
400.00,200.72,0.00
400.00,200.39,0.00
400.00,200.12,0.00
400.00,200.78,0.00
400.00,200.77,0.00
400.00,200.60,0.00
400.00,200.48,0.00
400.00,200.50,0.00
400.00,200.38,0.00
400.00,200.64,0.00
400.00,200.58,0.00
400.00,200.59,0.00
400.00,200.37,0.00
400.00,200.43,0.00
400.00,201.33,0.00
400.00,200.70,0.00
400.00,201.50,0.00
400.00,201.11,0.00
400.00,200.68,0.00
400.00,200.54,0.00
400.00,201.01,0.00
400.00,200.92,0.00
400.00,201.43,0.00
400.00,201.36,0.00
400.00,201.23,0.00
400.00,200.27,0.00
400.00,200.86,0.00
400.00,201.40,0.00
400.00,201.04,0.00
400.00,200.55,0.00
400.00,200.89,0.00
400.00,200.83,0.00
400.00,200.68,0.00
400.00,200.33,0.00
400.00,200.64,0.00
400.00,201.03,0.00
400.00,200.30,0.00
400.00,201.08,0.00
400.00,201.16,0.00
400.00,201.11,0.00
400.00,200.96,0.00
400.00,201.30,0.00
400.00,200.68,0.00
400.00,201.05,0.00
400.00,201.31,0.00
400.00,201.73,0.00
400.00,201.43,0.00
400.00,201.20,0.00
400.00,201.11,0.00
400.00,201.05,0.00
400.00,200.66,0.00
400.00,200.90,0.00
400.00,200.31,0.00
400.00,200.74,0.00
400.00,201.22,0.00
400.00,200.59,0.00
400.00,200.82,0.00
400.00,200.58,0.00
400.00,200.82,0.00
400.00,200.74,0.00
400.00,200.70,0.00
400.00,200.32,0.00
400.00,201.05,0.00
400.00,201.20,0.00
400.00,201.10,0.00
400.00,201.04,0.00
400.00,200.61,0.00
400.00,200.81,0.00
400.00,200.84,0.00
400.00,200.89,0.00
400.00,200.77,0.00
400.00,200.71,0.00
400.00,201.05,0.00
400.00,200.32,0.00
400.00,200.28,0.00
400.00,200.15,0.00
400.00,201.04,0.00
400.00,200.98,0.00
400.00,200.47,0.00
400.00,201.08,0.00
400.00,200.85,0.00
400.00,200.87,0.00
400.00,201.00,0.00
400.00,201.07,0.00
400.00,201.05,0.00
400.00,200.95,0.00
400.00,201.07,0.00
400.00,200.46,0.00
400.00,201.09,0.00
400.00,200.50,0.00
400.00,200.43,0.00
400.00,201.38,0.00
400.00,200.96,0.00
400.00,201.25,0.00
400.00,201.02,0.00
400.00,200.58,0.00
400.00,200.95,0.00
400.00,201.12,0.00
400.00,201.11,0.00
400.00,200.94,0.00
400.00,201.04,0.00
400.00,201.04,0.00
400.00,200.59,0.00
400.00,200.97,0.00
400.00,200.79,0.00
400.00,201.37,0.00
400.00,200.91,0.00
400.00,201.35,0.00
400.00,200.78,0.00
400.00,200.63,0.00
400.00,200.54,0.00
400.00,200.73,0.00
400.00,200.39,0.00
400.00,201.04,0.00
400.00,201.25,0.00
400.00,201.42,0.00
400.00,200.81,0.00
400.00,200.78,0.00
400.00,201.59,0.00
400.00,201.50,0.00
400.00,200.98,0.00
400.00,200.92,0.00
400.00,200.79,0.00
400.00,201.08,0.00
400.00,200.54,0.00
400.00,200.76,0.00
400.00,200.70,0.00
400.00,200.93,0.00
400.00,200.55,0.00
400.00,200.65,0.00
400.00,200.93,0.00
400.00,200.67,0.00
400.00,200.96,0.00
400.00,201.46,0.00
400.00,201.18,0.00
400.00,200.99,0.00
400.00,200.90,0.00
400.00,201.02,0.00
400.00,201.42,0.00
400.00,200.98,0.00
400.00,201.18,0.00
400.00,201.36,0.00
400.00,201.42,0.00
400.00,200.73,0.00
400.00,201.07,0.00
400.00,201.37,0.00
400.00,201.09,0.00
400.00,201.83,0.00
400.00,201.48,0.00
400.00,201.25,0.00
400.00,200.61,0.00
400.00,200.95,0.00
400.00,201.00,0.00
400.00,200.77,0.00
400.00,200.47,0.00
400.00,201.48,0.00
400.00,201.77,0.00
400.00,201.01,0.00
400.00,201.30,0.00
400.00,200.63,0.00
400.00,201.43,0.00
400.00,200.73,0.00
400.00,201.16,0.00
400.00,200.91,0.00
400.00,201.18,0.00
400.00,201.04,0.00
400.00,201.32,0.00
400.00,201.20,0.00
400.00,201.69,0.00
400.00,201.77,0.00
400.00,202.23,0.00
400.00,201.51,0.00
400.00,201.98,0.00
400.00,201.36,0.00
400.00,201.50,0.00
400.00,200.98,0.00
400.00,201.26,0.00
400.00,201.96,0.00
400.00,202.17,0.00
400.00,201.01,0.00
400.00,201.60,0.00
400.00,201.43,0.00
400.00,201.50,0.00
400.00,201.26,0.00
400.00,201.66,0.00
400.00,201.85,0.00
400.00,201.88,0.00
400.00,202.15,0.00
400.00,201.56,0.00
400.00,202.09,0.00
400.00,201.74,0.00
400.00,201.34,0.00
400.00,201.80,0.00
400.00,201.24,0.00
400.00,201.40,0.00
400.00,201.36,0.00
400.00,202.10,0.00
400.00,201.48,0.00
400.00,201.31,0.00
400.00,201.41,0.00
400.00,201.81,0.00
400.00,201.42,0.00
400.00,201.65,0.00
400.00,201.29,0.00
400.00,201.47,0.00
400.00,201.93,0.00
400.00,201.79,0.00
400.00,201.42,0.00
400.00,201.84,0.00
400.00,201.77,0.00
400.00,201.55,0.00
400.00,201.79,0.00
400.00,201.61,0.00
400.00,201.61,0.00
400.00,201.57,0.00
400.00,201.00,0.00
400.00,201.16,0.00
400.00,201.50,0.00
400.00,201.46,0.00
400.00,201.51,0.00
400.00,201.77,0.00
400.00,201.45,0.00
400.00,201.01,0.00
400.00,201.27,0.00
400.00,201.39,0.00
400.00,201.57,0.00
400.00,201.86,0.00
400.00,201.60,0.00
400.00,201.56,0.00
400.00,202.39,0.00
400.00,201.57,0.00
400.00,201.68,0.00
400.00,201.75,0.00
400.00,201.87,0.00
400.00,201.18,0.00
400.00,201.72,0.00
400.00,201.45,0.00
400.00,201.63,0.00
400.00,202.01,0.00
400.00,201.79,0.00
400.00,201.19,0.00
400.00,202.20,0.00
400.00,202.61,0.00
400.00,202.08,0.00
400.00,201.74,0.00
400.00,202.17,0.00
400.00,201.89,0.00
400.00,201.16,0.00
400.00,201.18,0.00
400.00,201.49,0.00
400.00,201.40,0.00
400.00,201.11,0.00
400.00,201.64,0.00
400.00,201.56,0.00
400.00,201.39,0.00
400.00,202.06,0.00
400.00,201.50,0.00
400.00,201.53,0.00
400.00,201.63,0.00
400.00,202.12,0.00
400.00,201.65,0.00
400.00,201.50,0.00
400.00,201.74,0.00
400.00,201.94,0.00
400.00,201.50,0.00
400.00,201.17,0.00
400.00,201.80,0.00
400.00,202.15,0.00
400.00,201.43,0.00
400.00,201.80,0.00
400.00,201.64,0.00
400.00,202.08,0.00
400.00,201.91,0.00
400.00,201.61,0.00
400.00,201.87,0.00
400.00,201.73,0.00
400.00,201.88,0.00
400.00,202.20,0.00
400.00,202.02,0.00
400.00,201.94,0.00
400.00,201.83,0.00
400.00,201.60,0.00
400.00,201.82,0.00
400.00,201.26,0.00
400.00,201.55,0.00
400.00,201.86,0.00
400.00,201.04,0.00
400.00,201.77,0.00
400.00,201.71,0.00
400.00,201.55,0.00
400.00,201.50,0.00
400.00,201.89,0.00
400.00,201.77,0.00
400.00,201.76,0.00
400.00,202.23,0.00
400.00,201.98,0.00
400.00,202.06,0.00
400.00,201.71,0.00
400.00,201.82,0.00
400.00,201.61,0.00
400.00,201.80,0.00
400.00,202.14,0.00
400.00,201.71,0.00
400.00,201.47,0.00
400.00,201.81,0.00
400.00,201.84,0.00
400.00,201.90,0.00
400.00,201.63,0.00
400.00,201.87,0.00
400.00,201.64,0.00
400.00,201.21,0.00
400.00,201.60,0.00
400.00,201.86,0.00
400.00,201.53,0.00
400.00,201.45,0.00
400.00,201.94,0.00
400.00,201.90,0.00
400.00,202.38,0.00
400.00,201.93,0.00
400.00,202.57,0.00
400.00,202.29,0.00
400.00,202.58,0.00
400.00,202.39,0.00
400.00,201.77,0.00
400.00,201.72,0.00
400.00,201.04,0.00
400.00,201.52,0.00
400.00,202.12,0.00
400.00,201.68,0.00
400.00,202.04,0.00
400.00,202.13,0.00
400.00,201.96,0.00
400.00,202.07,0.00
400.00,201.85,0.00
400.00,201.94,0.00
400.00,202.13,0.00
400.00,201.53,0.00
400.00,201.59,0.00
400.00,202.09,0.00
400.00,202.43,0.00
400.00,202.54,0.00
400.00,201.82,0.00
400.00,202.22,0.00
400.00,202.11,0.00
400.00,202.14,0.00
400.00,201.45,0.00
400.00,201.84,0.00
400.00,201.41,0.00
400.00,201.88,0.00
400.00,201.54,0.00
400.00,202.63,0.00
400.00,201.98,0.00
400.00,201.85,0.00
400.00,202.36,0.00
400.00,202.06,0.00
400.00,201.97,0.00
400.00,202.27,0.00
400.00,202.04,0.00
400.00,202.08,0.00
400.00,202.32,0.00
400.00,201.84,0.00
400.00,202.09,0.00
400.00,202.34,0.00
400.00,202.09,0.00
400.00,201.94,0.00
400.00,202.08,0.00
400.00,201.95,0.00
400.00,202.40,0.00
400.00,201.49,0.00
400.00,202.22,0.00
400.00,202.20,0.00
400.00,201.44,0.00
400.00,201.90,0.00
400.00,201.28,0.00
400.00,202.79,0.00
400.00,202.64,0.00
400.00,201.70,0.00
400.00,201.66,0.00
400.00,201.93,0.00
400.00,202.02,0.00
400.00,202.38,0.00
400.00,201.59,0.00
400.00,202.72,0.00
400.00,201.88,0.00
400.00,201.84,0.00
400.00,202.26,0.00
400.00,202.33,0.00
400.00,201.59,0.00
400.00,202.05,0.00
400.00,202.02,0.00
400.00,201.95,0.00
400.00,201.79,0.00
400.00,202.06,0.00
400.00,202.07,0.00
400.00,202.00,0.00
400.00,202.74,0.00
400.00,202.21,0.00
400.00,201.87,0.00
400.00,202.21,0.00
400.00,201.87,0.00
400.00,202.58,0.00
400.00,202.55,0.00
400.00,202.04,0.00
400.00,202.40,0.00
400.00,202.16,0.00
400.00,202.37,0.00
400.00,202.46,0.00
400.00,202.71,0.00
400.00,202.55,0.00
400.00,202.50,0.00
400.00,202.39,0.00
400.00,202.38,0.00
400.00,202.16,0.00
400.00,202.58,0.00
400.00,202.03,0.00
400.00,202.84,0.00
400.00,202.03,0.00
400.00,202.23,0.00
400.00,202.73,0.00
400.00,202.23,0.00
400.00,202.23,0.00
400.00,202.00,0.00
400.00,201.83,0.00
400.00,202.25,0.00
400.00,202.43,0.00
400.00,201.96,0.00
400.00,201.79,0.00
400.00,201.63,0.00
400.00,201.61,0.00
400.00,202.61,0.00
400.00,202.58,0.00
400.00,202.26,0.00
400.00,202.22,0.00
400.00,202.25,0.00
400.00,202.27,0.00
400.00,202.52,0.00
400.00,202.31,0.00
400.00,202.95,0.00
400.00,201.91,0.00
400.00,202.11,0.00
400.00,202.35,0.00
400.00,201.91,0.00
400.00,202.30,0.00
400.00,201.80,0.00
400.00,201.92,0.00
400.00,202.00,0.00
400.00,201.83,0.00
400.00,202.04,0.00
400.00,202.04,0.00
400.00,202.11,0.00
400.00,202.21,0.00
400.00,202.13,0.00
400.00,202.08,0.00
400.00,202.21,0.00
400.00,202.05,0.00
400.00,202.71,0.00
400.00,202.71,0.00
400.00,202.49,0.00
400.00,202.09,0.00
400.00,202.34,0.00
400.00,202.52,0.00
400.00,202.56,0.00
400.00,202.06,0.00
400.00,202.36,0.00
400.00,202.21,0.00
400.00,202.68,0.00
400.00,202.14,0.00
400.00,202.42,0.00
400.00,202.04,0.00
400.00,202.48,0.00
400.00,202.71,0.00
400.00,201.87,0.00
400.00,201.59,0.00
400.00,202.70,0.00
400.00,202.18,0.00
400.00,201.93,0.00
400.00,202.20,0.00
400.00,202.36,0.00
400.00,202.58,0.00
400.00,202.16,0.00
400.00,201.67,0.00
400.00,202.36,0.00
400.00,202.55,0.00
400.00,202.48,0.00
400.00,202.42,0.00
400.00,202.25,0.00
400.00,202.58,0.00
400.00,202.40,0.00
400.00,201.93,0.00
400.00,202.91,0.00
400.00,202.92,0.00
400.00,202.66,0.00
400.00,202.98,0.00
400.00,202.39,0.00
400.00,202.45,0.00
400.00,202.31,0.00
400.00,202.31,0.00
400.00,202.52,0.00
400.00,202.64,0.00
400.00,202.40,0.00
400.00,202.20,0.00
400.00,202.41,0.00
400.00,202.70,0.00
400.00,202.45,0.00
400.00,202.00,0.00
400.00,202.63,0.00
400.00,202.06,0.00
400.00,202.84,0.00
400.00,201.99,0.00
400.00,202.63,0.00
400.00,202.60,0.00
400.00,202.72,0.00
400.00,202.54,0.00
400.00,202.20,0.00
400.00,202.15,0.00
400.00,203.00,0.00
400.00,202.70,0.00
400.00,202.66,0.00
400.00,202.13,0.00
400.00,202.43,0.00
400.00,202.52,0.00
400.00,202.87,0.00
400.00,202.26,0.00
400.00,202.06,0.00
400.00,202.01,0.00
400.00,202.22,0.00
400.00,202.04,0.00
400.00,203.35,0.00
400.00,202.76,0.00
400.00,202.60,0.00
400.00,203.12,0.00
400.00,202.81,0.00
400.00,202.45,0.00
400.00,202.86,0.00
400.00,202.50,0.00
400.00,202.75,0.00
400.00,202.68,0.00
400.00,202.58,0.00
400.00,202.89,0.00
400.00,202.75,0.00
400.00,202.95,0.00
400.00,202.79,0.00
400.00,202.82,0.00
400.00,202.34,0.00
400.00,202.48,0.00
400.00,202.55,0.00
400.00,202.23,0.00
400.00,202.51,0.00
400.00,202.35,0.00
400.00,202.63,0.00
400.00,202.69,0.00
400.00,202.25,0.00
400.00,201.87,0.00
400.00,202.72,0.00
400.00,202.52,0.00
400.00,202.73,0.00
400.00,202.25,0.00
400.00,202.23,0.00
400.00,202.18,0.00
400.00,202.11,0.00
400.00,201.98,0.00
400.00,202.54,0.00
400.00,201.63,0.00
400.00,202.27,0.00
400.00,201.80,0.00
400.00,202.22,0.00
400.00,201.93,0.00
400.00,202.49,0.00
400.00,201.99,0.00
400.00,202.69,0.00
400.00,202.27,0.00
400.00,201.98,0.00
400.00,202.77,0.00
400.00,202.48,0.00
400.00,202.14,0.00
400.00,202.42,0.00
400.00,202.52,0.00
400.00,201.82,0.00
400.00,201.71,0.00
400.00,202.00,0.00
400.00,202.23,0.00
400.00,202.18,0.00
400.00,203.07,0.00
400.00,202.28,0.00
400.00,203.07,0.00
400.00,201.94,0.00
400.00,202.24,0.00
400.00,202.57,0.00
400.00,202.49,0.00
400.00,202.27,0.00
400.00,202.16,0.00
400.00,202.76,0.00
400.00,202.45,0.00
400.00,202.04,0.00
400.00,202.68,0.00
400.00,201.77,0.00
400.00,202.42,0.00
400.00,202.16,0.00
400.00,202.60,0.00
400.00,202.92,0.00
400.00,202.04,0.00
400.00,202.33,0.00
400.00,202.99,0.00
400.00,202.74,0.00
400.00,202.34,0.00
400.00,202.06,0.00
400.00,202.73,0.00
400.00,202.50,0.00
400.00,202.71,0.00
400.00,202.18,0.00
400.00,202.36,0.00
400.00,202.23,0.00
400.00,202.05,0.00
400.00,201.79,0.00
400.00,201.78,0.00
400.00,202.01,0.00
400.00,202.84,0.00
400.00,202.21,0.00
400.00,202.32,0.00
400.00,202.57,0.00
400.00,201.87,0.00
400.00,202.38,0.00
400.00,201.97,0.00
400.00,201.79,0.00
400.00,202.35,0.00
400.00,202.89,0.00
400.00,202.43,0.00
400.00,202.23,0.00
400.00,202.73,0.00
400.00,203.22,0.00
400.00,202.61,0.00
400.00,202.32,0.00
400.00,202.30,0.00
400.00,203.11,0.00
400.00,203.02,0.00
400.00,202.71,0.00
400.00,202.40,0.00
400.00,202.41,0.00
400.00,201.87,0.00
400.00,202.41,0.00
400.00,202.07,0.00
400.00,202.53,0.00
400.00,202.87,0.00
400.00,202.76,0.00
400.00,201.70,0.00
400.00,202.93,0.00
400.00,202.61,0.00
400.00,202.16,0.00
400.00,202.60,0.00
400.00,203.07,0.00
400.00,202.25,0.00
400.00,202.72,0.00
400.00,202.65,0.00
400.00,202.08,0.00
400.00,203.05,0.00
400.00,202.60,0.00
400.00,201.98,0.00
400.00,202.34,0.00
400.00,202.88,0.00
400.00,202.32,0.00
400.00,202.86,0.00
400.00,202.49,0.00
400.00,202.45,0.00
400.00,202.84,0.00
400.00,202.73,0.00
400.00,202.13,0.00
400.00,202.43,0.00
400.00,203.11,0.00
400.00,202.57,0.00
400.00,202.45,0.00
400.00,201.94,0.00
400.00,202.70,0.00
400.00,203.21,0.00
400.00,202.81,0.00
400.00,203.30,0.00
400.00,202.74,0.00
400.00,202.52,0.00
400.00,202.29,0.00
400.00,202.47,0.00
400.00,202.54,0.00
400.00,202.63,0.00
400.00,202.47,0.00
400.00,202.80,0.00
400.00,202.49,0.00
400.00,203.25,0.00
400.00,202.26,0.00
400.00,202.68,0.00
400.00,202.61,0.00
400.00,202.73,0.00
400.00,202.09,0.00
400.00,202.79,0.00
400.00,203.04,0.00
400.00,202.77,0.00
400.00,202.57,0.00
400.00,202.91,0.00
400.00,202.85,0.00
400.00,202.79,0.00
400.00,202.65,0.00
400.00,202.55,0.00
400.00,202.65,0.00
400.00,202.54,0.00
400.00,203.14,0.00
400.00,202.80,0.00
400.00,202.48,0.00
400.00,202.91,0.00
400.00,203.07,0.00
400.00,203.19,0.00
400.00,202.66,0.00
400.00,202.20,0.00
400.00,202.61,0.00
400.00,202.06,0.00
400.00,202.28,0.00
400.00,202.54,0.00
400.00,202.38,0.00
400.00,202.61,0.00
400.00,202.47,0.00
400.00,202.27,0.00
400.00,202.53,0.00
400.00,202.64,0.00
400.00,202.66,0.00
400.00,202.57,0.00
400.00,202.59,0.00
400.00,202.97,0.00
400.00,202.68,0.00
400.00,202.33,0.00
400.00,202.57,0.00
400.00,202.57,0.00
400.00,202.91,0.00
400.00,202.80,0.00
400.00,201.98,0.00
400.00,202.46,0.00
400.00,202.98,0.00
400.00,201.95,0.00
400.00,202.33,0.00
400.00,202.15,0.00
400.00,202.98,0.00
400.00,202.86,0.00
400.00,202.73,0.00
400.00,203.28,0.00
400.00,203.27,0.00
400.00,203.41,0.00
400.00,203.31,0.00
400.00,202.50,0.00
400.00,202.70,0.00
400.00,202.54,0.00
400.00,202.30,0.00
400.00,202.27,0.00
400.00,202.82,0.00
400.00,202.28,0.00
400.00,202.92,0.00
400.00,202.48,0.00
400.00,202.21,0.00
400.00,202.61,0.00
400.00,202.54,0.00
400.00,202.49,0.00
400.00,201.94,0.00
400.00,202.20,0.00
400.00,202.52,0.00
400.00,202.42,0.00
400.00,202.49,0.00
400.00,202.37,0.00
400.00,202.54,0.00
400.00,203.07,0.00
400.00,202.14,0.00
400.00,202.90,0.00
400.00,202.79,0.00
400.00,202.52,0.00
400.00,203.09,0.00
400.00,203.12,0.00
400.00,203.04,0.00
400.00,202.54,0.00
400.00,202.18,0.00
400.00,203.06,0.00
400.00,202.31,0.00
400.00,203.27,0.00
400.00,202.78,0.00
400.00,202.90,0.00
400.00,202.78,0.00
400.00,202.78,0.00
400.00,203.04,0.00
400.00,202.96,0.00
400.00,202.90,0.00
400.00,202.34,0.00
400.00,202.34,0.00
400.00,203.35,0.00
400.00,202.86,0.00
400.00,203.03,0.00
400.00,202.57,0.00
400.00,202.97,0.00
400.00,202.68,0.00
400.00,202.93,0.00
400.00,202.87,0.00
400.00,203.05,0.00
400.00,203.13,0.00
400.00,202.27,0.00
400.00,202.88,0.00
400.00,202.66,0.00
400.00,202.72,0.00
400.00,202.55,0.00
400.00,202.70,0.00
400.00,201.99,0.00
400.00,202.51,0.00
400.00,202.38,0.00
400.00,203.20,0.00
400.00,203.50,0.00
400.00,202.83,0.00
400.00,202.46,0.00
400.00,202.88,0.00
400.00,202.81,0.00
400.00,202.84,0.00
400.00,202.90,0.00
400.00,202.83,0.00
400.00,203.02,0.00
400.00,203.03,0.00
400.00,202.71,0.00
400.00,202.69,0.00
400.00,202.65,0.00
400.00,203.22,0.00
400.00,203.03,0.00
400.00,202.79,0.00
400.00,202.86,0.00
400.00,203.18,0.00
400.00,203.48,0.00
400.00,203.01,0.00
400.00,203.16,0.00
400.00,203.58,0.00
400.00,203.26,0.00
400.00,203.48,0.00
400.00,203.42,0.00
400.00,203.49,0.00
400.00,203.05,0.00
400.00,203.00,0.00
400.00,203.33,0.00
400.00,203.24,0.00
400.00,203.07,0.00
400.00,202.93,0.00
400.00,203.28,0.00
400.00,203.01,0.00
400.00,203.16,0.00
400.00,203.02,0.00
400.00,203.54,0.00
400.00,202.99,0.00
400.00,202.86,0.00
400.00,202.08,0.00
400.00,202.93,0.00
400.00,203.12,0.00
400.00,203.23,0.00
400.00,203.45,0.00
400.00,203.80,0.00
400.00,203.61,0.00
400.00,203.31,0.00
400.00,203.14,0.00
400.00,203.23,0.00
400.00,203.33,0.00
400.00,203.28,0.00
400.00,203.34,0.00
400.00,203.70,0.00
400.00,202.74,0.00
400.00,202.56,0.00
400.00,202.21,0.00
400.00,203.23,0.00
400.00,203.28,0.00
400.00,203.64,0.00
400.00,202.90,0.00
400.00,203.23,0.00
400.00,203.27,0.00
400.00,203.49,0.00
400.00,203.11,0.00
400.00,203.34,0.00
400.00,202.85,0.00
400.00,202.65,0.00
400.00,203.54,0.00
400.00,202.64,0.00
400.00,203.46,0.00
400.00,203.50,0.00
400.00,203.14,0.00
400.00,203.33,0.00
400.00,203.54,0.00
400.00,202.55,0.00
400.00,203.46,0.00
400.00,202.89,0.00
400.00,203.29,0.00
400.00,203.25,0.00
400.00,203.13,0.00
400.00,203.63,0.00
400.00,203.59,0.00
400.00,203.10,0.00
400.00,202.92,0.00
400.00,203.40,0.00
400.00,203.28,0.00
400.00,203.20,0.00
400.00,203.32,0.00
400.00,203.02,0.00
400.00,203.48,0.00
400.00,203.92,0.00
400.00,203.10,0.00
400.00,203.26,0.00
400.00,203.21,0.00
400.00,202.98,0.00
400.00,203.33,0.00
400.00,204.12,0.00
400.00,203.52,0.00
400.00,203.06,0.00
400.00,203.08,0.00
400.00,203.49,0.00
400.00,203.26,0.00
400.00,203.31,0.00
400.00,203.05,0.00
400.00,202.86,0.00
400.00,203.31,0.00
400.00,203.25,0.00
400.00,203.51,0.00
400.00,202.42,0.00
400.00,203.03,0.00
400.00,202.54,0.00
400.00,202.77,0.00
400.00,203.20,0.00
400.00,203.35,0.00
400.00,202.78,0.00
400.00,203.39,0.00
400.00,203.63,0.00
400.00,203.28,0.00
400.00,203.40,0.00
400.00,203.23,0.00
400.00,202.83,0.00
400.00,203.50,0.00
400.00,203.95,0.00
400.00,203.88,0.00
400.00,204.06,0.00
400.00,203.82,0.00
400.00,203.85,0.00
400.00,203.64,0.00
400.00,203.04,0.00
400.00,203.17,0.00
400.00,203.12,0.00
400.00,202.85,0.00
400.00,203.37,0.00
400.00,203.66,0.00
400.00,203.38,0.00
400.00,202.91,0.00
400.00,203.07,0.00
400.00,203.44,0.00
400.00,202.99,0.00
400.00,203.63,0.00
400.00,203.11,0.00
400.00,203.36,0.00
400.00,203.80,0.00
400.00,204.05,0.00
400.00,204.00,0.00
400.00,203.89,0.00
400.00,203.38,0.00
400.00,203.82,0.00
400.00,203.93,0.00
400.00,203.58,0.00
400.00,203.31,0.00
400.00,203.73,0.00
400.00,203.32,0.00
400.00,203.63,0.00
