time_s,int_temp_c,int_temp_f,int_humid,ext_temp_c,ext_temp_f,ext_humid,ravg_int_temp_c,amps,pid_i
220,29.8237,85.68270,44.1556,23.8820,74.98764,53.7076,29.781497,1.7453,1.42757
221,29.8344,85.70201,44.1480,23.8713,74.96834,53.7153,29.787532,1.7270,1.43188
222,29.8452,85.72132,44.1480,23.8820,74.98764,53.7153,29.793563,1.7121,1.43607
223,29.8559,85.74063,44.1709,23.8820,74.98764,53.7153,29.799596,1.6995,1.44014
224,29.8559,85.74063,44.1556,23.8820,74.98764,53.7229,29.804958,1.6952,1.44409
225,29.8559,85.74063,44.1556,23.8713,74.96834,53.7458,29.810323,1.6899,1.44794
226,29.8344,85.70201,44.1556,23.8927,75.00695,53.7382,29.814342,1.6979,1.45169
227,29.8559,85.74063,44.1633,23.8820,74.98764,53.7382,29.819704,1.6879,1.45535
228,29.8666,85.75993,44.1556,23.8820,74.98764,53.7534,29.825736,1.6718,1.45890
229,29.8666,85.75993,44.1480,23.8606,74.94903,53.7153,29.831096,1.6650,1.46233
230,29.8559,85.74063,44.1328,23.8820,74.98764,53.7305,29.835788,1.6649,1.46566
231,29.8881,85.79854,44.1556,23.8820,74.98764,53.7382,29.842491,1.6419,1.46888
232,29.8666,85.75993,44.1328,23.8713,74.96834,53.7458,29.845844,1.6577,1.47199
233,29.8881,85.79854,44.1404,23.8713,74.96834,53.7382,29.850536,1.6531,1.47503
234,29.8773,85.77923,44.1480,23.8927,75.00695,53.7305,29.854558,1.6548,1.47798
235,29.8773,85.77923,44.1404,23.8927,75.00695,53.7458,29.859251,1.6472,1.48084
236,29.8988,85.81785,44.1480,23.8820,74.98764,53.7229,29.863943,1.6399,1.48361
237,29.8988,85.81785,44.1328,23.8820,74.98764,53.7382,29.867965,1.6396,1.48629
238,29.8773,85.77923,44.1328,23.8927,75.00695,53.7458,29.869977,1.6583,1.48891
239,29.8988,85.81785,44.1328,23.8927,75.00695,53.7305,29.872659,1.6634,1.49148
240,29.9095,85.83715,44.1175,23.8927,75.00695,53.7458,29.876008,1.6589,1.49400
241,29.9202,85.85646,44.1251,23.9035,75.02626,53.7382,29.880033,1.6474,1.49644
242,29.9202,85.85646,44.1251,23.8820,74.98764,53.7382,29.885395,1.6240,1.49878
243,29.9202,85.85646,44.1175,23.8606,74.94903,53.7382,29.889419,1.6193,1.50103
244,29.9524,85.91436,44.1251,23.9142,75.04557,53.7229,29.894779,1.6004,1.50319
245,29.9524,85.91436,44.1099,23.8820,74.98764,53.7305,29.900138,1.5848,1.50524
246,29.9202,85.85646,44.1251,23.9035,75.02626,53.7153,29.904163,1.5852,1.50720
247,29.9524,85.91436,44.1175,23.8820,74.98764,53.7229,29.908184,1.5834,1.50908
248,29.9631,85.93367,44.0946,23.8927,75.00695,53.7153,29.914218,1.5593,1.51085
249,29.9631,85.93367,44.1175,23.9035,75.02626,53.7229,29.918910,1.5535,1.51252
250,29.9631,85.93367,44.1022,23.9035,75.02626,53.7229,29.924272,1.5401,1.51409
251,29.9631,85.93367,44.1022,23.8820,74.98764,53.7229,29.929636,1.5279,1.51555
252,29.9524,85.91436,44.1022,23.8927,75.00695,53.7229,29.932987,1.5375,1.51692
253,29.9846,85.97229,44.0870,23.8820,74.98764,53.7153,29.938348,1.5212,1.51821
254,29.9846,85.97229,44.0870,23.8927,75.00695,53.7076,29.945053,1.4932,1.51938
255,29.9739,85.95298,44.0793,23.9035,75.02626,53.7229,29.949745,1.4911,1.52043
256,29.9846,85.97229,44.0793,23.9249,75.06486,53.7153,29.954439,1.4868,1.52139
257,30.0168,86.03020,44.0717,23.8820,74.98764,53.7076,29.960468,1.4673,1.52224
258,30.0060,86.01089,44.0641,23.8927,75.00695,53.7076,29.965829,1.4573,1.52297
259,30.0060,86.01089,44.0641,23.8927,75.00695,53.7153,29.971191,1.4472,1.52360
260,29.9953,85.99159,44.0793,23.8820,74.98764,53.7000,29.973871,1.4647,1.52415
261,30.0060,86.01089,44.0565,23.8820,74.98764,53.7153,29.977226,1.4678,1.52464
262,30.0275,86.04951,44.0793,23.8927,75.00695,53.7076,29.983930,1.4330,1.52503
263,30.0275,86.04951,44.0488,23.9035,75.02626,53.7076,29.988624,1.4262,1.52530
264,30.0275,86.04951,44.0412,23.8927,75.00695,53.6924,29.992645,1.4254,1.52549
265,30.0382,86.06882,44.0488,23.9035,75.02626,53.7000,29.997341,1.4153,1.52559
266,30.0275,86.04951,44.0565,23.8927,75.00695,53.6848,30.001361,1.4123,1.52561
267,30.0275,86.04951,44.0412,23.8927,75.00695,53.7076,30.005384,1.4075,1.52554
268,30.0275,86.04951,44.0412,23.8927,75.00695,53.6924,30.010074,1.3946,1.52538
269,30.0489,86.08811,44.0412,23.9035,75.02626,53.6924,30.014095,1.3897,1.52514
270,30.0489,86.08811,44.0336,23.8927,75.00695,53.6924,30.018115,1.3836,1.52482
271,30.0489,86.08811,44.0107,23.9142,75.04557,53.6924,30.022808,1.3697,1.52441
272,30.0489,86.08811,44.0259,23.9035,75.02626,53.6848,30.026828,1.3640,1.52391
273,30.0704,86.12673,44.0259,23.8927,75.00695,53.6771,30.030179,1.3642,1.52334
274,30.0489,86.08811,44.0259,23.9035,75.02626,53.6771,30.032861,1.3688,1.52271
275,30.0597,86.10742,44.0107,23.8927,75.00695,53.6695,30.036214,1.3629,1.52202
276,30.0597,86.10742,44.0031,23.8820,74.98764,53.6695,30.040235,1.3495,1.52126
277,30.0704,86.12673,43.9878,23.9035,75.02626,53.6619,30.044258,1.3375,1.52041
278,30.1026,86.18464,43.9878,23.9035,75.02626,53.6695,30.048950,1.3195,1.51948
279,30.1026,86.18464,43.9954,23.9035,75.02626,53.6771,30.053644,1.3040,1.51845
280,30.0918,86.16533,43.9725,23.8820,74.98764,53.6924,30.057666,1.2971,1.51734
281,30.1026,86.18464,43.9802,23.9142,75.04557,53.6619,30.061685,1.2893,1.51615
282,30.0811,86.14604,43.9878,23.8927,75.00695,53.6619,30.065038,1.2879,1.51488
283,30.0918,86.16533,43.9496,23.8927,75.00695,53.6619,30.069061,1.2773,1.51354
284,30.1240,86.22325,43.9649,23.8820,74.98764,53.6695,30.075094,1.2462,1.51210
285,30.1133,86.20395,43.9496,23.9142,75.04557,53.6619,30.079114,1.2417,1.51056
286,30.1240,86.22325,43.9496,23.8927,75.00695,53.6619,30.083810,1.2284,1.50893
287,30.1240,86.22325,43.9420,23.8927,75.00695,53.6466,30.088502,1.2158,1.50720
288,30.1240,86.22325,43.9344,23.9142,75.04557,53.6466,30.093194,1.2037,1.50539
289,30.1240,86.22325,43.9268,23.8927,75.00695,53.6313,30.096546,1.2056,1.50349
290,30.1240,86.22325,43.9344,23.8820,74.98764,53.6313,30.101238,1.1901,1.50151
291,30.1347,86.24256,43.9191,23.8927,75.00695,53.6466,30.105930,1.1758,1.49944
