volts,ppm,temp_c
0.99981689,-1.48,29.016
0.99981689,-1.48,29.016
0.99981689,-1.48,29.017
0.99981704,-1.33,29.018
0.99981704,-1.33,29.017
0.99981704,-1.33,29.014
0.99981704,-1.33,29.024
0.99981704,-1.33,29.017
0.99981704,-1.33,29.016
0.99981704,-1.33,29.013
0.99981704,-1.33,29.024
0.99981704,-1.33,29.02
0.99981704,-1.33,29.028
0.99981704,-1.33,29.013
0.99981704,-1.33,29.021
0.99981704,-1.33,29.013
0.99981699,-1.38,29.021
0.99981699,-1.38,29.016
0.99981699,-1.38,29.021
0.99981699,-1.38,29.024
0.99981699,-1.38,29.021
0.99981699,-1.38,29.028
0.99981699,-1.38,29.021
0.99981699,-1.38,29.027
0.99981699,-1.38,29.027
0.99981699,-1.38,29.02
0.99981699,-1.38,29.017
0.99981699,-1.38,29.024
0.99981699,-1.38,29.028
0.99981699,-1.38,29.027
0.99981674,-1.63,29.031
0.99981674,-1.63,29.025
0.99981674,-1.63,29.025
0.99981674,-1.63,29.028
0.99981674,-1.63,29.031
0.99981674,-1.63,29.027
0.99981674,-1.63,29.025
0.99981674,-1.63,29.03
0.99981674,-1.63,29.031
0.99981674,-1.63,29.024
0.99981674,-1.63,29.038
0.99981674,-1.63,29.024
0.99981674,-1.63,29.023
0.99981697,-1.40,29.02
0.99981697,-1.40,29.033
0.99981697,-1.40,29.024
0.99981697,-1.40,29.031
0.99981697,-1.40,29.031
0.99981697,-1.40,29.028
0.99981697,-1.40,29.02
0.99981697,-1.40,29.024
0.99981697,-1.40,29.028
0.99981697,-1.40,29.025
0.99981697,-1.40,29.028
0.99981697,-1.40,29.025
0.99981697,-1.40,29.027
0.99981702,-1.35,29.027
0.99981702,-1.35,29.028
0.99981702,-1.35,29.033
0.99981702,-1.35,29.034
0.99981702,-1.35,29.028
0.99981702,-1.35,29.021
0.99981702,-1.35,29.027
0.99981702,-1.35,29.028
0.99981702,-1.35,29.018
0.99981702,-1.35,29.027
0.99981702,-1.35,29.028
0.99981702,-1.35,29.028
0.99981702,-1.35,29.028
0.99981702,-1.35,29.03
0.99981704,-1.33,29.027
0.99981704,-1.33,29.033
0.99981704,-1.33,29.034
0.99981704,-1.33,29.035
0.99981704,-1.33,29.031
0.99981704,-1.33,29.021
0.99981704,-1.33,29.035
0.99981704,-1.33,29.028
0.99981704,-1.33,29.031
0.99981704,-1.33,29.027
0.99981704,-1.33,29.028
0.99981704,-1.33,29.03
0.99981704,-1.33,29.034
0.9998172,-1.17,29.03
0.9998172,-1.17,29.024
0.9998172,-1.17,29.024
0.9998172,-1.17,29.024
0.9998172,-1.17,29.023
0.9998172,-1.17,29.025
0.9998172,-1.17,29.027
0.9998172,-1.17,29.027
0.9998172,-1.17,29.027
0.9998172,-1.17,29.021
0.9998172,-1.17,29.02
0.9998172,-1.17,29.024
0.9998172,-1.17,29.023
0.9998172,-1.17,29.027
0.99981697,-1.40,29.034
0.99981697,-1.40,29.035
0.99981697,-1.40,29.037
0.99981697,-1.40,29.028
0.99981697,-1.40,29.025
0.99981697,-1.40,29.03
0.99981697,-1.40,29.031
0.99981697,-1.40,29.028
0.99981697,-1.40,29.025
0.99981697,-1.40,29.024
0.99981697,-1.40,29.024
0.99981697,-1.40,29.027
0.99981697,-1.40,29.024
0.99981699,-1.38,29.023
0.99981699,-1.38,29.027
0.99981699,-1.38,29.02
0.99981699,-1.38,29.034
0.99981699,-1.38,29.031
0.99981699,-1.38,29.03
0.99981699,-1.38,29.033
0.99981699,-1.38,29.031
0.99981699,-1.38,29.031
0.99981699,-1.38,29.027
0.99981699,-1.38,29.03
0.99981699,-1.38,29.027
0.99981699,-1.38,29.031
0.99981702,-1.35,29.028
0.99981702,-1.35,29.031
0.99981702,-1.35,29.023
0.99981702,-1.35,29.021
0.99981702,-1.35,29.023
0.99981702,-1.35,29.027
0.99981702,-1.35,29.024
0.99981702,-1.35,29.024
0.99981702,-1.35,29.014
0.99981702,-1.35,29.025
0.99981702,-1.35,29.024
0.99981702,-1.35,29.025
0.99981702,-1.35,29.021
0.99981702,-1.35,29.021
0.99981679,-1.58,29.027
0.99981679,-1.58,29.024
0.99981679,-1.58,29.02
0.99981679,-1.58,29.027
0.99981679,-1.58,29.013
0.99981679,-1.58,29.023
0.99981679,-1.58,29.016
0.99981679,-1.58,29.021
0.99981679,-1.58,29.021
0.99981679,-1.58,29.031
0.99981679,-1.58,29.027
0.99981679,-1.58,29.025
0.99981679,-1.58,29.024
0.9998172,-1.17,29.02
0.9998172,-1.17,29.027
0.9998172,-1.17,29.021
0.9998172,-1.17,29.023
0.9998172,-1.17,29.027
0.9998172,-1.17,29.016
0.9998172,-1.17,29.023
0.9998172,-1.17,29.023
0.9998172,-1.17,29.018
0.9998172,-1.17,29.027
0.9998172,-1.17,29.016
0.9998172,-1.17,29.023
0.9998172,-1.17,29.023
0.9998172,-1.17,29.018
0.99981712,-1.25,29.025
0.99981712,-1.25,29.028
0.99981712,-1.25,29.024
0.99981712,-1.25,29.018
0.99981712,-1.25,29.024
0.99981712,-1.25,29.024
0.99981712,-1.25,29.02
0.99981712,-1.25,29.024
0.99981712,-1.25,29.021
0.99981712,-1.25,29.018
0.99981712,-1.25,29.02
0.99981712,-1.25,29.024
0.99981712,-1.25,29.014
0.99981712,-1.25,29.018
0.99981712,-1.25,29.028
0.99981712,-1.25,29.013
0.99981712,-1.25,29.02
0.99981712,-1.25,29.025
0.99981712,-1.25,29.017
0.99981712,-1.25,29.02
0.99981712,-1.25,29.024
0.99981712,-1.25,29.014
0.99981712,-1.25,29.017
0.99981712,-1.25,29.021
0.99981712,-1.25,29.021
0.99981712,-1.25,29.016
0.99981689,-1.48,29.011
0.99981689,-1.48,29.016
0.99981689,-1.48,29.016
0.99981689,-1.48,29.013
0.99981689,-1.48,29.014
0.99981689,-1.48,29.018
0.99981689,-1.48,29.006
0.99981689,-1.48,29.011
0.99981689,-1.48,29.014
0.99981689,-1.48,29.013
0.99981689,-1.48,29.011
0.99981689,-1.48,29.011
0.99981689,-1.48,29.018
0.99981689,-1.48,29.018
0.99981687,-1.50,29.017
0.99981687,-1.50,29.008
0.99981687,-1.50,29.02
0.99981687,-1.50,29.008
0.99981687,-1.50,29.017
0.99981687,-1.50,29.014
0.99981687,-1.50,29.021
0.99981687,-1.50,29.024
0.99981687,-1.50,29.024
0.99981687,-1.50,29.023
0.99981687,-1.50,29.016
0.99981687,-1.50,29.018
0.99981687,-1.50,29.011
0.99981682,-1.55,29.024
0.99981682,-1.55,29.016
0.99981682,-1.55,29.018
0.99981682,-1.55,29.013
0.99981682,-1.55,29.017
0.99981682,-1.55,29.014
0.99981682,-1.55,29.01
0.99981682,-1.55,29.017
0.99981682,-1.55,29.011
0.99981682,-1.55,29.016
0.99981682,-1.55,29.008
0.99981682,-1.55,29.016
0.99981682,-1.55,29.018
0.99981682,-1.55,29.016
0.99981669,-1.68,29.013
0.99981669,-1.68,29.014
0.99981669,-1.68,29.013
0.99981669,-1.68,29.008
0.99981669,-1.68,29.007
0.99981669,-1.68,29.011
0.99981669,-1.68,28.997
0.99981669,-1.68,29.017
0.99981669,-1.68,29.006
0.99981669,-1.68,29.007
0.99981669,-1.68,29.006
0.99981669,-1.68,29.003
0.99981669,-1.68,29.01
0.99981682,-1.55,29.01
0.99981682,-1.55,29.013
0.99981682,-1.55,29.017
0.99981682,-1.55,29.014
0.99981682,-1.55,29.014
0.99981682,-1.55,29.017
0.99981682,-1.55,29.021
0.99981682,-1.55,29.001
0.99981682,-1.55,29.018
0.99981682,-1.55,29.014
0.99981682,-1.55,29.008
0.99981682,-1.55,29.017
0.99981682,-1.55,29.011
0.99981674,-1.63,29.007
0.99981674,-1.63,29.008
0.99981674,-1.63,29.01
0.99981674,-1.63,29.0
0.99981674,-1.63,29.013
0.99981674,-1.63,29.008
0.99981674,-1.63,29.008
0.99981674,-1.63,29.01
0.99981674,-1.63,29.01
0.99981674,-1.63,29.017
0.99981674,-1.63,29.018
0.99981674,-1.63,29.018
0.99981674,-1.63,29.011
0.99981674,-1.63,29.003
0.99981689,-1.48,29.02
0.99981689,-1.48,29.016
0.99981689,-1.48,29.003
0.99981689,-1.48,29.016
0.99981689,-1.48,29.003
0.99981689,-1.48,29.006
0.99981689,-1.48,29.013
0.99981689,-1.48,29.001
0.99981689,-1.48,29.007
0.99981689,-1.48,29.003
0.99981689,-1.48,29.003
0.99981689,-1.48,29.017
0.99981689,-1.48,29.01
0.99981679,-1.58,29.014
0.99981679,-1.58,29.008
0.99981679,-1.58,29.008
0.99981679,-1.58,29.011
0.99981679,-1.58,29.013
0.99981679,-1.58,29.007
0.99981679,-1.58,29.014
0.99981679,-1.58,29.016
0.99981679,-1.58,29.013
0.99981679,-1.58,29.008
0.99981679,-1.58,29.01
0.99981679,-1.58,29.011
0.99981679,-1.58,29.013
0.99981679,-1.58,29.013
0.99981664,-1.73,29.016
0.99981664,-1.73,29.003
0.99981664,-1.73,29.013
0.99981664,-1.73,29.011
0.99981664,-1.73,29.011
0.99981664,-1.73,29.004
0.99981664,-1.73,29.006
0.99981664,-1.73,28.997
0.99981664,-1.73,29.011
0.99981664,-1.73,29.004
0.99981664,-1.73,29.001
0.99981664,-1.73,29.007
0.99981664,-1.73,29.013
0.99981669,-1.68,29.011
0.99981669,-1.68,29.003
0.99981669,-1.68,29.007
0.99981669,-1.68,29.001
0.99981669,-1.68,29.01
0.99981669,-1.68,29.004
0.99981669,-1.68,29.008
0.99981669,-1.68,28.996
0.99981669,-1.68,29.008
0.99981669,-1.68,29.004
0.99981669,-1.68,29.007
0.99981669,-1.68,29.013
0.99981669,-1.68,29.006
0.99981669,-1.68,29.01
0.99981671,-1.66,29.008
0.99981671,-1.66,29.011
0.99981671,-1.66,29.001
0.99981671,-1.66,29.018
0.99981671,-1.66,29.0
0.99981671,-1.66,29.007
0.99981671,-1.66,29.01
0.99981671,-1.66,29.008
0.99981671,-1.66,29.004
0.99981671,-1.66,29.001
0.99981671,-1.66,29.013
0.99981671,-1.66,28.994
0.99981671,-1.66,29.001
0.99981694,-1.43,29.013
0.99981694,-1.43,29.004
0.99981694,-1.43,29.006
0.99981694,-1.43,28.999
0.99981694,-1.43,29.006
0.99981694,-1.43,29.007
0.99981694,-1.43,29.0
0.99981694,-1.43,29.001
0.99981694,-1.43,28.996
0.99981694,-1.43,28.994
0.99981694,-1.43,29.001
0.99981694,-1.43,29.004
0.99981694,-1.43,29.0
0.99981692,-1.45,29.01
0.99981692,-1.45,29.001
0.99981692,-1.45,29.007
0.99981692,-1.45,29.007
0.99981692,-1.45,29.001
0.99981692,-1.45,29.003
0.99981692,-1.45,29.003
0.99981692,-1.45,29.006
0.99981692,-1.45,29.007
0.99981692,-1.45,29.011
0.99981692,-1.45,29.011
0.99981692,-1.45,29.001
0.99981692,-1.45,29.017
0.99981692,-1.45,29.016
0.99981699,-1.38,29.006
0.99981699,-1.38,29.003
0.99981699,-1.38,29.003
0.99981699,-1.38,29.006
0.99981699,-1.38,28.997
0.99981699,-1.38,29.008
0.99981699,-1.38,29.006
0.99981699,-1.38,29.006
0.99981699,-1.38,29.003
0.99981699,-1.38,29.01
0.99981699,-1.38,29.006
0.99981699,-1.38,29.0
0.99981699,-1.38,29.003
0.99981689,-1.48,29.003
0.99981689,-1.48,28.999
0.99981689,-1.48,29.01
0.99981689,-1.48,29.003
0.99981689,-1.48,28.999
0.99981689,-1.48,29.011
0.99981689,-1.48,29.0
0.99981689,-1.48,29.008
0.99981689,-1.48,29.004
0.99981689,-1.48,28.999
0.99981689,-1.48,29.001
0.99981689,-1.48,29.006
0.99981689,-1.48,29.013
0.99981689,-1.48,29.008
0.99981674,-1.63,29.011
0.99981674,-1.63,29.006
0.99981674,-1.63,29.003
0.99981674,-1.63,29.007
0.99981674,-1.63,29.0
0.99981674,-1.63,29.001
0.99981674,-1.63,29.007
0.99981674,-1.63,29.004
0.99981674,-1.63,29.004
0.99981674,-1.63,29.003
0.99981674,-1.63,29.007
0.99981674,-1.63,28.999
0.99981674,-1.63,29.004
0.99981687,-1.50,28.997
0.99981687,-1.50,28.994
0.99981687,-1.50,29.007
0.99981687,-1.50,29.004
0.99981687,-1.50,29.001
0.99981687,-1.50,29.004
0.99981687,-1.50,29.001
0.99981687,-1.50,28.999
0.99981687,-1.50,29.0
0.99981687,-1.50,29.004
0.99981687,-1.50,28.993
0.99981687,-1.50,29.01
0.99981687,-1.50,29.004
0.99981699,-1.38,29.007
0.99981699,-1.38,29.007
0.99981699,-1.38,28.999
0.99981699,-1.38,29.006
0.99981699,-1.38,29.007
0.99981699,-1.38,29.007
0.99981699,-1.38,28.994
0.99981699,-1.38,28.994
0.99981699,-1.38,28.999
0.99981699,-1.38,28.994
0.99981699,-1.38,29.004
0.99981699,-1.38,29.0
0.99981699,-1.38,29.006
0.99981699,-1.38,29.0
0.99981697,-1.40,29.0
0.99981697,-1.40,29.0
0.99981697,-1.40,28.999
0.99981697,-1.40,29.004
0.99981697,-1.40,29.007
0.99981697,-1.40,29.001
0.99981697,-1.40,29.001
0.99981697,-1.40,29.0
0.99981697,-1.40,29.008
0.99981697,-1.40,29.0
0.99981697,-1.40,29.008
0.99981697,-1.40,29.003
0.99981697,-1.40,28.994
0.99981689,-1.48,29.008
0.99981689,-1.48,29.008
0.99981689,-1.48,28.993
0.99981689,-1.48,29.001
0.99981689,-1.48,28.999
0.99981689,-1.48,29.001
0.99981689,-1.48,29.013
0.99981689,-1.48,29.0
0.99981689,-1.48,28.996
0.99981689,-1.48,29.001
0.99981689,-1.48,28.993
0.99981689,-1.48,28.999
0.99981689,-1.48,29.001
0.99981689,-1.48,29.0
0.99981687,-1.50,29.003
0.99981687,-1.50,29.0
0.99981687,-1.50,29.001
0.99981687,-1.50,29.001
0.99981687,-1.50,29.001
0.99981687,-1.50,28.993
0.99981687,-1.50,29.006
0.99981687,-1.50,28.997
0.99981687,-1.50,29.003
0.99981687,-1.50,29.01
0.99981687,-1.50,29.008
0.99981687,-1.50,29.0
0.99981687,-1.50,29.001
0.99981694,-1.43,28.996
0.99981694,-1.43,29.0
0.99981694,-1.43,29.001
0.99981694,-1.43,29.004
0.99981694,-1.43,29.004
0.99981694,-1.43,29.006
0.99981694,-1.43,29.0
0.99981694,-1.43,29.007
0.99981694,-1.43,29.004
0.99981694,-1.43,29.0
0.99981694,-1.43,29.007
0.99981694,-1.43,29.008
0.99981694,-1.43,28.996
0.99981697,-1.40,29.006
0.99981697,-1.40,29.0
0.99981697,-1.40,29.003
0.99981697,-1.40,29.007
0.99981697,-1.40,28.989
0.99981697,-1.40,29.006
0.99981697,-1.40,28.984
0.99981697,-1.40,29.004
0.99981697,-1.40,28.999
0.99981697,-1.40,28.999
0.99981697,-1.40,28.996
0.99981697,-1.40,28.996
0.99981697,-1.40,28.999
0.99981697,-1.40,29.006
0.99981676,-1.61,29.003
0.99981676,-1.61,29.003
0.99981676,-1.61,29.001
0.99981676,-1.61,28.997
0.99981676,-1.61,29.003
0.99981676,-1.61,29.007
0.99981676,-1.61,28.999
0.99981676,-1.61,29.001
0.99981676,-1.61,29.006
0.99981676,-1.61,28.994
0.99981676,-1.61,29.007
0.99981676,-1.61,29.003
0.99981676,-1.61,28.994
0.99981676,-1.61,29.007
0.99981676,-1.61,29.004
0.99981676,-1.61,28.996
0.99981676,-1.61,29.004
0.99981676,-1.61,29.0
0.99981676,-1.61,29.001
0.99981676,-1.61,28.994
0.99981676,-1.61,29.0
0.99981676,-1.61,29.001
0.99981676,-1.61,29.006
0.99981676,-1.61,28.993
0.99981676,-1.61,28.999
0.99981676,-1.61,28.997
0.99981676,-1.61,28.999
0.99981674,-1.63,28.999
0.99981674,-1.63,29.0
0.99981674,-1.63,29.008
0.99981674,-1.63,28.997
0.99981674,-1.63,28.991
0.99981674,-1.63,29.0
0.99981674,-1.63,29.0
0.99981674,-1.63,29.01
0.99981674,-1.63,28.997
0.99981674,-1.63,28.996
0.99981674,-1.63,29.008
0.99981674,-1.63,29.003
0.99981674,-1.63,29.007
0.99981692,-1.45,29.008
0.99981692,-1.45,29.006
0.99981692,-1.45,29.0
0.99981692,-1.45,28.999
0.99981692,-1.45,29.003
0.99981692,-1.45,28.996
0.99981692,-1.45,28.997
0.99981692,-1.45,28.984
0.99981692,-1.45,29.001
0.99981692,-1.45,28.984
0.99981692,-1.45,28.99
0.99981692,-1.45,29.0
0.99981692,-1.45,28.997
0.99981694,-1.43,28.996
0.99981694,-1.43,28.996
0.99981694,-1.43,29.006
0.99981694,-1.43,28.994
0.99981694,-1.43,29.001
0.99981694,-1.43,28.999
0.99981694,-1.43,29.003
0.99981694,-1.43,29.001
0.99981694,-1.43,28.991
0.99981694,-1.43,29.003
0.99981694,-1.43,29.003
0.99981694,-1.43,28.994
0.99981694,-1.43,29.003
0.99981694,-1.43,29.001
0.99981689,-1.48,29.0
0.99981689,-1.48,28.996
0.99981689,-1.48,28.999
0.99981689,-1.48,29.003
0.99981689,-1.48,28.999
0.99981689,-1.48,29.003
0.99981689,-1.48,28.994
0.99981689,-1.48,29.01
0.99981689,-1.48,29.004
0.99981689,-1.48,28.996
0.99981689,-1.48,28.994
0.99981689,-1.48,28.996
0.99981689,-1.48,29.003
0.99981676,-1.61,28.994
0.99981676,-1.61,29.001
0.99981676,-1.61,29.004
0.99981676,-1.61,29.006
0.99981676,-1.61,29.0
0.99981676,-1.61,29.004
0.99981676,-1.61,29.007
0.99981676,-1.61,28.996
0.99981676,-1.61,28.997
0.99981676,-1.61,28.994
0.99981676,-1.61,28.996
0.99981676,-1.61,29.004
0.99981676,-1.61,28.993
0.99981676,-1.61,29.001
0.99981671,-1.66,28.991
0.99981671,-1.66,28.996
0.99981671,-1.66,29.003
0.99981671,-1.66,28.997
0.99981671,-1.66,29.001
0.99981671,-1.66,28.999
0.99981671,-1.66,29.003
0.99981671,-1.66,29.001
0.99981671,-1.66,29.001
0.99981671,-1.66,29.001
0.99981671,-1.66,29.001
0.99981671,-1.66,29.004
0.99981671,-1.66,28.999
0.99981674,-1.63,29.007
0.99981674,-1.63,29.004
0.99981674,-1.63,29.004
0.99981674,-1.63,29.001
0.99981674,-1.63,29.016
0.99981674,-1.63,29.004
0.99981674,-1.63,29.001
0.99981674,-1.63,29.008
0.99981674,-1.63,29.004
0.99981674,-1.63,28.996
0.99981674,-1.63,29.003
0.99981674,-1.63,28.993
0.99981674,-1.63,28.987
0.99981676,-1.61,28.996
0.99981676,-1.61,28.993
0.99981676,-1.61,28.993
0.99981676,-1.61,29.006
0.99981676,-1.61,29.001
0.99981676,-1.61,29.001
0.99981676,-1.61,29.0
0.99981676,-1.61,28.999
0.99981676,-1.61,28.999
0.99981676,-1.61,29.003
0.99981676,-1.61,29.003
0.99981676,-1.61,29.004
0.99981676,-1.61,29.003
0.99981676,-1.61,29.014
0.99981664,-1.73,29.007
0.99981664,-1.73,29.006
0.99981664,-1.73,28.996
0.99981664,-1.73,28.994
0.99981664,-1.73,28.997
0.99981664,-1.73,28.999
0.99981664,-1.73,28.997
0.99981664,-1.73,29.001
0.99981664,-1.73,29.001
0.99981664,-1.73,28.997
0.99981664,-1.73,28.997
0.99981664,-1.73,29.007
0.99981664,-1.73,29.003
0.99981692,-1.45,29.037
0.99981692,-1.45,29.081
0.99981692,-1.45,29.132
0.99981692,-1.45,29.216
0.99981692,-1.45,29.29
0.99981692,-1.45,29.375
0.99981692,-1.45,29.477
0.99981692,-1.45,29.566
0.99981692,-1.45,29.661
0.99981692,-1.45,29.738
0.99981692,-1.45,29.817
0.99981692,-1.45,29.891
0.99981692,-1.45,29.95
0.99981692,-1.45,29.999
0.99981679,-1.58,30.035
0.99981679,-1.58,30.076
0.99981679,-1.58,30.098
0.99981679,-1.58,30.111
0.99981679,-1.58,30.124
0.99981679,-1.58,30.125
0.99981679,-1.58,30.132
0.99981679,-1.58,30.122
0.99981679,-1.58,30.114
0.99981679,-1.58,30.098
0.99981679,-1.58,30.096
0.99981679,-1.58,30.079
0.99981679,-1.58,30.063
0.99981697,-1.40,30.045
0.99981697,-1.40,30.035
0.99981697,-1.40,30.022
0.99981697,-1.40,30.003
0.99981697,-1.40,29.995
0.99981697,-1.40,29.986
0.99981697,-1.40,29.969
0.99981697,-1.40,29.966
0.99981697,-1.40,29.962
0.99981697,-1.40,29.96
0.99981697,-1.40,29.957
0.99981697,-1.40,29.952
0.99981697,-1.40,29.952
0.99981689,-1.48,29.957
0.99981689,-1.48,29.95
0.99981689,-1.48,29.963
0.99981689,-1.48,29.972
0.99981689,-1.48,29.977
0.99981689,-1.48,29.983
0.99981689,-1.48,29.976
0.99981689,-1.48,29.99
0.99981689,-1.48,29.995
0.99981689,-1.48,29.999
0.99981689,-1.48,29.999
0.99981689,-1.48,30.01
0.99981689,-1.48,30.013
0.99981689,-1.48,30.012
0.99981676,-1.61,30.01
0.99981676,-1.61,30.012
0.99981676,-1.61,30.009
0.99981676,-1.61,30.02
0.99981676,-1.61,30.006
0.99981676,-1.61,30.016
0.99981676,-1.61,30.009
0.99981676,-1.61,30.018
0.99981676,-1.61,30.018
0.99981676,-1.61,30.019
0.99981676,-1.61,30.015
0.99981676,-1.61,30.015
0.99981676,-1.61,30.01
0.99981694,-1.43,30.01
0.99981694,-1.43,30.013
0.99981694,-1.43,30.012
0.99981694,-1.43,30.019
0.99981694,-1.43,30.018
0.99981694,-1.43,30.016
0.99981694,-1.43,30.023
0.99981694,-1.43,30.012
0.99981694,-1.43,30.016
0.99981694,-1.43,30.022
0.99981694,-1.43,30.006
0.99981694,-1.43,30.013
0.99981694,-1.43,30.015
0.99981694,-1.43,30.005
0.99981699,-1.38,30.009
0.99981699,-1.38,30.008
0.99981699,-1.38,30.016
0.99981699,-1.38,30.016
0.99981699,-1.38,30.018
0.99981699,-1.38,30.025
0.99981699,-1.38,30.022
0.99981699,-1.38,30.025
0.99981699,-1.38,30.025
0.99981699,-1.38,30.022
0.99981699,-1.38,30.028
0.99981699,-1.38,30.02
0.99981699,-1.38,30.026
0.9998172,-1.17,30.025
0.9998172,-1.17,30.022
0.9998172,-1.17,30.026
0.9998172,-1.17,30.022
0.9998172,-1.17,30.022
0.9998172,-1.17,30.023
0.9998172,-1.17,30.013
0.9998172,-1.17,30.016
0.9998172,-1.17,30.019
0.9998172,-1.17,30.019
0.9998172,-1.17,30.025
0.9998172,-1.17,30.03
0.9998172,-1.17,30.026
0.99981695,-1.42,30.023
0.99981695,-1.42,30.033
0.99981695,-1.42,30.018
0.99981695,-1.42,30.02
0.99981695,-1.42,30.032
0.99981695,-1.42,30.03
0.99981695,-1.42,30.025
0.99981695,-1.42,30.028
0.99981695,-1.42,30.029
0.99981695,-1.42,30.029
0.99981695,-1.42,30.025
0.99981695,-1.42,30.028
0.99981695,-1.42,30.02
0.99981695,-1.42,30.023
0.99981702,-1.35,30.023
0.99981702,-1.35,30.028
0.99981702,-1.35,30.03
0.99981702,-1.35,30.029
0.99981702,-1.35,30.025
0.99981702,-1.35,30.025
0.99981702,-1.35,30.028
0.99981702,-1.35,30.02
0.99981702,-1.35,30.026
0.99981702,-1.35,30.032
0.99981702,-1.35,30.026
0.99981702,-1.35,30.035
0.99981702,-1.35,30.022
0.9998172,-1.17,30.03
0.9998172,-1.17,30.032
0.9998172,-1.17,30.039
0.9998172,-1.17,30.036
0.9998172,-1.17,30.03
0.9998172,-1.17,30.033
0.9998172,-1.17,30.033
0.9998172,-1.17,30.026
0.9998172,-1.17,30.032
0.9998172,-1.17,30.029
0.9998172,-1.17,30.035
0.9998172,-1.17,30.032
0.9998172,-1.17,30.03
0.9998172,-1.17,30.033
0.99981694,-1.43,30.029
0.99981694,-1.43,30.023
0.99981694,-1.43,30.025
0.99981694,-1.43,30.022
0.99981694,-1.43,30.028
0.99981694,-1.43,30.023
0.99981694,-1.43,30.023
0.99981694,-1.43,30.026
0.99981694,-1.43,30.028
0.99981694,-1.43,30.026
0.99981694,-1.43,30.028
0.99981694,-1.43,30.032
0.99981694,-1.43,30.03
0.9998173,-1.07,30.04
0.9998173,-1.07,30.032
0.9998173,-1.07,30.036
0.9998173,-1.07,30.038
0.9998173,-1.07,30.026
0.9998173,-1.07,30.039
0.9998173,-1.07,30.028
0.9998173,-1.07,30.029
0.9998173,-1.07,30.035
0.9998173,-1.07,30.035
0.9998173,-1.07,30.026
0.9998173,-1.07,30.023
0.9998173,-1.07,30.025
0.9998173,-1.07,30.033
0.99981714,-1.23,30.026
0.99981714,-1.23,30.022
0.99981714,-1.23,30.02
0.99981714,-1.23,30.025
0.99981714,-1.23,30.026
0.99981714,-1.23,30.028
0.99981714,-1.23,30.03
0.99981714,-1.23,30.029
0.99981714,-1.23,30.019
0.99981714,-1.23,30.028
0.99981714,-1.23,30.022
0.99981714,-1.23,30.018
0.99981714,-1.23,30.032
0.99981717,-1.20,30.023
0.99981717,-1.20,30.03
0.99981717,-1.20,30.033
0.99981717,-1.20,30.029
0.99981717,-1.20,30.036
0.99981717,-1.20,30.028
0.99981717,-1.20,30.033
0.99981717,-1.20,30.04
0.99981717,-1.20,30.033
0.99981717,-1.20,30.032
0.99981717,-1.20,30.04
0.99981717,-1.20,30.035
0.99981717,-1.20,30.026
0.99981717,-1.20,30.025
0.99981717,-1.20,30.025
0.99981717,-1.20,30.028
0.99981717,-1.20,30.028
0.99981717,-1.20,30.025
0.99981717,-1.20,30.018
0.99981717,-1.20,30.019
0.99981717,-1.20,30.025
0.99981717,-1.20,30.032
0.99981717,-1.20,30.02
0.99981717,-1.20,30.025
0.99981717,-1.20,30.032
0.99981717,-1.20,30.016
0.99981717,-1.20,30.023
0.99981702,-1.35,30.016
0.99981702,-1.35,30.022
0.99981702,-1.35,30.023
0.99981702,-1.35,30.018
0.99981702,-1.35,30.018
0.99981702,-1.35,30.019
0.99981702,-1.35,30.026
0.99981702,-1.35,30.028
0.99981702,-1.35,30.026
0.99981702,-1.35,30.026
0.99981702,-1.35,30.023
0.99981702,-1.35,30.018
0.99981702,-1.35,30.02
0.99981679,-1.58,30.026
0.99981679,-1.58,30.019
0.99981679,-1.58,30.025
0.99981679,-1.58,30.022
0.99981679,-1.58,30.026
0.99981679,-1.58,30.02
0.99981679,-1.58,30.018
0.99981679,-1.58,30.019
0.99981679,-1.58,30.016
0.99981679,-1.58,30.016
0.99981679,-1.58,30.016
0.99981679,-1.58,30.016
0.99981679,-1.58,30.018
0.99981679,-1.58,30.013
0.99981704,-1.33,30.02
0.99981704,-1.33,30.016
0.99981704,-1.33,30.028
0.99981704,-1.33,30.016
0.99981704,-1.33,30.019
0.99981704,-1.33,30.02
0.99981704,-1.33,30.015
0.99981704,-1.33,30.015
0.99981704,-1.33,30.019
0.99981704,-1.33,30.019
0.99981704,-1.33,30.016
0.99981704,-1.33,30.019
0.99981704,-1.33,30.028
0.99981707,-1.30,30.023
0.99981707,-1.30,30.022
0.99981707,-1.30,30.018
0.99981707,-1.30,30.018
0.99981707,-1.30,30.025
0.99981707,-1.30,30.02
0.99981707,-1.30,30.02
0.99981707,-1.30,30.022
0.99981707,-1.30,30.015
0.99981707,-1.30,30.028
0.99981707,-1.30,30.023
0.99981707,-1.30,30.015
0.99981707,-1.30,30.016
0.99981717,-1.20,30.015
0.99981717,-1.20,30.013
0.99981717,-1.20,30.013
0.99981717,-1.20,30.02
0.99981717,-1.20,30.016
0.99981717,-1.20,30.016
0.99981717,-1.20,30.016
0.99981717,-1.20,30.005
0.99981717,-1.20,30.015
0.99981717,-1.20,30.013
0.99981717,-1.20,30.013
0.99981717,-1.20,30.018
0.99981717,-1.20,30.015
0.99981717,-1.20,30.022
0.99981709,-1.28,30.016
0.99981709,-1.28,30.009
0.99981709,-1.28,30.012
0.99981709,-1.28,30.012
