timestamp,LM399-P15-fast6-no-R7
1500863265.862,6890071.9
1500863266.200,6890077.0
1500863266.537,6890079.5
1500863266.875,6890074.4
1500863267.213,6890074.4
1500863267.550,6890077.0
1500863267.888,6890077.0
1500863268.226,6890074.4
1500863268.563,6890071.9
1500863268.901,6890074.4
1500863269.239,6890077.0
1500863269.576,6890074.4
1500863269.914,6890074.4
1500863270.252,6890071.9
1500863270.589,6890074.4
1500863270.927,6890077.0
1500863271.265,6890074.4
1500863271.602,6890077.0
1500863271.940,6890071.9
1500863272.278,6890077.0
1500863272.615,6890074.4
1500863272.953,6890074.4
1500863273.290,6890074.4
1500863273.628,6890074.4
1500863273.965,6890074.4
1500863274.303,6890074.4
1500863274.641,6890071.9
1500863274.979,6890074.4
1500863275.316,6890074.4
1500863275.654,6890071.9
1500863275.992,6890071.9
1500863276.329,6890071.9
1500863276.667,6890074.4
1500863277.005,6890077.0
1500863277.342,6890074.4
1500863277.680,6890077.0
1500863278.018,6890074.4
1500863278.355,6890071.9
1500863278.693,6890074.4
1500863279.031,6890077.0
1500863279.368,6890074.4
1500863279.706,6890071.9
1500863280.044,6890074.4
1500863280.381,6890074.4
1500863280.719,6890077.0
1500863281.057,6890071.9
1500863281.394,6890071.9
1500863281.732,6890074.4
1500863282.070,6890074.4
1500863282.407,6890071.9
1500863282.745,6890079.5
1500863283.083,6890074.4
1500863283.420,6890077.0
1500863283.758,6890077.0
1500863284.096,6890077.0
1500863284.433,6890077.0
1500863284.771,6890077.0
1500863285.109,6890077.0
1500863285.446,6890077.0
1500863285.784,6890077.0
1500863286.122,6890077.0
1500863286.459,6890077.0
1500863286.797,6890077.0
1500863287.135,6890071.9
1500863287.472,6890079.5
1500863287.810,6890074.4
1500863288.148,6890074.4
1500863288.485,6890074.4
1500863288.823,6890074.4
1500863289.160,6890079.5
1500863289.498,6890077.0
1500863289.836,6890079.5
1500863290.174,6890077.0
1500863290.511,6890074.4
1500863290.849,6890079.5
1500863291.187,6890069.4
1500863291.524,6890074.4
1500863291.862,6890071.9
1500863292.199,6890077.0
1500863292.537,6890069.4
1500863292.875,6890077.0
1500863293.213,6890074.4
1500863293.550,6890069.4
1500863293.888,6890069.4
1500863294.226,6890071.9
1500863294.563,6890071.9
1500863294.901,6890074.4
1500863295.238,6890071.9
1500863295.576,6890071.9
1500863295.914,6890071.9
1500863296.251,6890069.4
1500863296.589,6890074.4
1500863296.927,6890071.9
1500863297.264,6890071.9
1500863297.602,6890071.9
1500863297.940,6890071.9
1500863298.277,6890074.4
1500863298.615,6890071.9
1500863298.952,6890077.0
1500863299.290,6890074.4
1500863299.628,6890074.4
1500863299.966,6890077.0
1500863300.303,6890077.0
1500863300.641,6890074.4
1500863300.979,6890074.4
1500863301.316,6890077.0
1500863301.654,6890077.0
1500863301.992,6890074.4
1500863302.329,6890074.4
1500863302.667,6890071.9
1500863303.005,6890079.5
1500863303.342,6890074.4
1500863303.680,6890077.0
1500863304.018,6890074.4
1500863304.355,6890071.9
1500863304.693,6890074.4
1500863305.031,6890077.0
1500863305.368,6890077.0
1500863305.706,6890074.4
1500863306.044,6890077.0
1500863306.381,6890077.0
1500863306.719,6890074.4
1500863307.057,6890077.0
1500863307.394,6890077.0
1500863307.732,6890071.9
1500863308.070,6890074.4
1500863308.407,6890074.4
1500863308.745,6890074.4
1500863309.083,6890074.4
1500863309.420,6890071.9
1500863309.758,6890074.4
1500863310.096,6890074.4
1500863310.433,6890071.9
1500863310.771,6890071.9
1500863311.108,6890074.4
1500863311.446,6890074.4
1500863311.784,6890074.4
1500863312.121,6890077.0
1500863312.459,6890077.0
1500863312.797,6890077.0
1500863313.134,6890077.0
1500863313.472,6890071.9
1500863313.810,6890074.4
1500863314.147,6890077.0
1500863314.485,6890077.0
1500863314.823,6890074.4
1500863315.161,6890077.0
1500863315.498,6890074.4
1500863315.836,6890079.5
1500863316.173,6890074.4
1500863316.511,6890074.4
1500863316.849,6890074.4
1500863317.187,6890077.0
1500863317.524,6890071.9
1500863317.862,6890071.9
1500863318.199,6890079.5
1500863318.537,6890077.0
1500863318.875,6890074.4
1500863319.212,6890077.0
1500863319.550,6890077.0
1500863319.888,6890074.4
1500863320.225,6890074.4
1500863320.563,6890071.9
1500863320.901,6890077.0
1500863321.238,6890074.4
1500863321.576,6890077.0
1500863321.914,6890077.0
1500863322.252,6890077.0
1500863322.589,6890074.4
1500863322.927,6890077.0
1500863323.264,6890074.4
1500863323.602,6890074.4
1500863323.939,6890071.9
1500863324.277,6890071.9
1500863324.615,6890074.4
1500863324.953,6890074.4
1500863325.290,6890074.4
1500863325.628,6890074.4
1500863325.966,6890077.0
1500863326.303,6890079.5
1500863326.641,6890069.4
1500863326.979,6890071.9
1500863327.316,6890074.4
1500863327.654,6890077.0
1500863327.992,6890079.5
1500863328.329,6890077.0
1500863328.667,6890077.0
1500863329.005,6890074.4
1500863329.342,6890074.4
1500863329.680,6890074.4
1500863330.018,6890077.0
1500863330.355,6890071.9
1500863330.693,6890077.0
1500863331.031,6890074.4
1500863331.368,6890074.4
1500863331.706,6890071.9
1500863332.044,6890074.4
1500863332.381,6890074.4
1500863332.719,6890071.9
1500863333.057,6890077.0
1500863333.394,6890074.4
1500863333.732,6890077.0
1500863334.069,6890079.5
1500863334.407,6890074.4
1500863334.745,6890074.4
1500863335.082,6890074.4
1500863335.420,6890074.4
1500863335.758,6890077.0
1500863336.095,6890077.0
1500863336.433,6890079.5
1500863336.771,6890077.0
1500863337.108,6890077.0
1500863337.449,6890079.5
1500863337.784,6890077.0
1500863338.121,6890077.0
1500863338.459,6890077.0
1500863338.797,6890074.4
1500863339.134,6890077.0
1500863339.472,6890071.9
1500863339.810,6890074.4
1500863340.148,6890077.0
1500863340.485,6890079.5
1500863340.823,6890077.0
1500863341.160,6890074.4
1500863341.498,6890077.0
1500863341.836,6890079.5
1500863342.173,6890079.5
1500863342.511,6890079.5
1500863342.849,6890077.0
1500863343.186,6890079.5
1500863343.524,6890077.0
1500863343.862,6890077.0
1500863344.200,6890077.0
1500863344.537,6890079.5
1500863344.875,6890074.4
1500863345.212,6890074.4
1500863345.550,6890071.9
1500863345.888,6890071.9
1500863346.225,6890077.0
1500863346.563,6890079.5
1500863346.901,6890074.4
1500863347.238,6890077.0
1500863347.576,6890077.0
1500863347.913,6890079.5
1500863348.251,6890071.9
1500863348.589,6890077.0
1500863348.926,6890079.5
1500863349.264,6890077.0
1500863349.606,6890074.4
1500863349.940,6890077.0
1500863350.277,6890077.0
1500863350.615,6890077.0
1500863350.953,6890074.4
1500863351.290,6890074.4
1500863351.628,6890077.0
1500863351.966,6890079.5
1500863352.303,6890077.0
1500863352.641,6890077.0
1500863352.979,6890077.0
1500863353.316,6890082.1
1500863353.654,6890077.0
1500863353.992,6890074.4
1500863354.329,6890077.0
1500863354.667,6890074.4
1500863355.005,6890077.0
1500863355.342,6890077.0
1500863355.680,6890077.0
1500863356.018,6890079.5
1500863356.355,6890077.0
1500863356.693,6890077.0
1500863357.031,6890079.5
1500863357.368,6890077.0
1500863357.706,6890074.4
1500863358.044,6890071.9
1500863358.381,6890071.9
1500863358.719,6890071.9
1500863359.056,6890074.4
1500863359.394,6890069.4
1500863359.732,6890074.4
1500863360.069,6890071.9
1500863360.407,6890077.0
1500863360.745,6890074.4
1500863361.082,6890071.9
1500863361.420,6890077.0
1500863361.758,6890071.9
1500863362.095,6890074.4
1500863362.433,6890077.0
1500863362.771,6890071.9
1500863363.109,6890074.4
1500863363.446,6890074.4
1500863363.784,6890071.9
1500863364.122,6890077.0
1500863364.459,6890074.4
1500863364.797,6890077.0
1500863365.134,6890074.4
1500863365.472,6890071.9
1500863365.810,6890074.4
1500863366.147,6890071.9
1500863366.485,6890074.4
1500863366.823,6890074.4
1500863367.160,6890077.0
1500863367.498,6890074.4
1500863367.836,6890074.4
1500863368.173,6890069.4
1500863368.511,6890077.0
1500863368.849,6890074.4
1500863369.186,6890079.5
1500863369.524,6890071.9
1500863369.862,6890071.9
1500863370.199,6890077.0
1500863370.537,6890077.0
1500863370.875,6890079.5
1500863371.212,6890074.4
1500863371.550,6890074.4
1500863371.888,6890079.5
1500863372.225,6890074.4
1500863372.563,6890074.4
1500863372.900,6890077.0
1500863373.238,6890077.0
1500863373.576,6890079.5
1500863373.913,6890074.4
1500863374.251,6890079.5
1500863374.589,6890079.5
1500863374.927,6890074.4
1500863375.264,6890077.0
1500863375.602,6890077.0
1500863375.940,6890079.5
1500863376.277,6890074.4
1500863376.615,6890077.0
1500863376.953,6890079.5
1500863377.290,6890069.4
1500863377.628,6890071.9
1500863377.965,6890074.4
1500863378.303,6890074.4
1500863378.641,6890077.0
1500863378.978,6890074.4
1500863379.316,6890077.0
1500863379.654,6890077.0
1500863379.991,6890074.4
1500863380.329,6890077.0
1500863380.667,6890079.5
1500863381.005,6890074.4
1500863381.342,6890074.4
1500863381.680,6890074.4
1500863382.017,6890074.4
1500863382.355,6890077.0
1500863382.693,6890077.0
1500863383.030,6890077.0
1500863383.368,6890074.4
1500863383.706,6890074.4
1500863384.043,6890071.9
1500863384.381,6890077.0
1500863384.719,6890077.0
1500863385.056,6890077.0
1500863385.394,6890074.4
1500863385.732,6890074.4
1500863386.069,6890071.9
1500863386.407,6890077.0
1500863386.745,6890074.4
1500863387.082,6890077.0
1500863387.420,6890074.4
1500863387.758,6890077.0
1500863388.095,6890077.0
1500863388.433,6890077.0
1500863388.771,6890077.0
1500863389.108,6890077.0
1500863389.446,6890079.5
1500863389.784,6890077.0
1500863390.121,6890074.4
1500863390.459,6890077.0
1500863390.797,6890077.0
1500863391.134,6890077.0
1500863391.472,6890079.5
1500863391.810,6890079.5
1500863392.147,6890082.1
1500863392.485,6890074.4
1500863392.822,6890077.0
1500863393.160,6890077.0
1500863393.498,6890079.5
1500863393.836,6890077.0
1500863394.173,6890077.0
1500863394.511,6890071.9
1500863394.849,6890077.0
1500863395.186,6890077.0
1500863395.524,6890074.4
1500863395.862,6890074.4
1500863396.199,6890074.4
1500863396.537,6890074.4
1500863396.874,6890071.9
1500863397.212,6890074.4
1500863397.550,6890074.4
1500863397.887,6890077.0
1500863398.225,6890074.4
1500863398.563,6890071.9
1500863398.900,6890074.4
1500863399.238,6890071.9
1500863399.576,6890074.4
1500863399.913,6890074.4
1500863400.251,6890071.9
1500863400.589,6890074.4
1500863400.926,6890077.0
1500863401.264,6890074.4
1500863401.602,6890077.0
1500863401.939,6890074.4
1500863402.277,6890074.4
1500863402.615,6890079.5
1500863402.952,6890074.4
1500863403.290,6890074.4
1500863403.628,6890071.9
1500863403.965,6890074.4
1500863404.303,6890077.0
1500863404.641,6890079.5
1500863404.978,6890074.4
1500863405.316,6890079.5
1500863405.654,6890079.5
1500863405.991,6890074.4
1500863406.329,6890079.5
1500863406.667,6890079.5
1500863407.004,6890077.0
1500863407.342,6890079.5
1500863407.680,6890077.0
1500863408.017,6890079.5
1500863408.355,6890077.0
1500863408.692,6890077.0
1500863409.030,6890074.4
1500863409.368,6890079.5
1500863409.705,6890077.0
1500863410.043,6890074.4
1500863410.381,6890077.0
1500863410.718,6890077.0
1500863411.056,6890077.0
1500863411.394,6890077.0
1500863411.732,6890077.0
1500863412.069,6890074.4
1500863412.407,6890077.0
1500863412.745,6890079.5
1500863413.082,6890077.0
1500863413.420,6890077.0
1500863413.758,6890077.0
1500863414.095,6890074.4
1500863414.433,6890074.4
1500863414.770,6890077.0
1500863415.108,6890074.4
1500863415.446,6890074.4
1500863415.784,6890079.5
1500863416.121,6890077.0
1500863416.459,6890074.4
1500863416.797,6890077.0
1500863417.134,6890077.0
1500863417.472,6890079.5
1500863417.810,6890077.0
1500863418.147,6890074.4
1500863418.485,6890074.4
1500863418.823,6890074.4
1500863419.160,6890074.4
1500863419.498,6890082.1
1500863419.835,6890077.0
1500863420.173,6890079.5
1500863420.511,6890077.0
1500863420.849,6890077.0
1500863421.186,6890082.1
1500863421.524,6890077.0
1500863421.861,6890077.0
1500863422.199,6890077.0
1500863422.537,6890079.5
1500863422.874,6890077.0
1500863423.212,6890077.0
1500863423.549,6890079.5
1500863423.887,6890079.5
1500863424.225,6890077.0
1500863424.563,6890074.4
1500863424.900,6890082.1
1500863425.238,6890071.9
1500863425.576,6890071.9
1500863425.913,6890079.5
1500863426.251,6890071.9
1500863426.589,6890069.4
1500863426.926,6890071.9
1500863427.264,6890069.4
1500863427.602,6890074.4
1500863427.939,6890071.9
1500863428.277,6890071.9
1500863428.616,6890074.4
1500863428.952,6890069.4
1500863429.290,6890074.4
1500863429.628,6890071.9
1500863429.965,6890077.0
1500863430.303,6890077.0
1500863430.641,6890077.0
1500863430.978,6890079.5
1500863431.316,6890077.0
1500863431.653,6890074.4
1500863431.991,6890074.4
1500863432.329,6890077.0
1500863432.667,6890077.0
1500863433.004,6890074.4
1500863433.342,6890077.0
1500863433.679,6890077.0
1500863434.017,6890077.0
1500863434.355,6890077.0
1500863434.692,6890077.0
1500863435.030,6890074.4
1500863435.368,6890077.0
1500863435.705,6890071.9
1500863436.043,6890074.4
1500863436.381,6890077.0
1500863436.718,6890077.0
1500863437.056,6890077.0
1500863437.394,6890071.9
1500863437.731,6890074.4
1500863438.069,6890071.9
1500863438.407,6890074.4
1500863438.744,6890071.9
1500863439.082,6890071.9
1500863439.420,6890074.4
1500863439.757,6890077.0
1500863440.095,6890082.1
1500863440.433,6890077.0
1500863440.770,6890077.0
1500863441.108,6890079.5
1500863441.446,6890079.5
1500863441.783,6890077.0
1500863442.121,6890079.5
1500863442.459,6890077.0
1500863442.796,6890084.6
1500863443.134,6890077.0
1500863443.472,6890082.1
1500863443.809,6890077.0
1500863444.147,6890082.1
1500863444.485,6890082.1
1500863444.822,6890082.1
1500863445.160,6890074.4
1500863445.498,6890077.0
1500863445.835,6890077.0
1500863446.173,6890082.1
1500863446.511,6890079.5
1500863446.848,6890082.1
1500863447.186,6890077.0
1500863447.523,6890077.0
1500863447.861,6890077.0
1500863448.199,6890079.5
1500863448.537,6890079.5
1500863448.874,6890077.0
1500863449.212,6890077.0
1500863449.550,6890079.5
1500863449.887,6890079.5
1500863450.225,6890079.5
1500863450.563,6890079.5
1500863450.900,6890079.5
1500863451.238,6890082.1
1500863451.576,6890079.5
1500863451.913,6890082.1
1500863452.251,6890082.1
1500863452.589,6890077.0
1500863452.926,6890074.4
1500863453.264,6890079.5
1500863453.602,6890074.4
1500863453.939,6890077.0
1500863454.277,6890079.5
1500863454.615,6890082.1
1500863454.952,6890077.0
1500863455.290,6890082.1
1500863455.628,6890079.5
1500863455.965,6890077.0
1500863456.303,6890079.5
1500863456.641,6890084.6
1500863456.978,6890077.0
1500863457.316,6890079.5
1500863457.654,6890084.6
1500863457.991,6890084.6
1500863458.329,6890077.0
1500863458.666,6890079.5
1500863459.004,6890079.5
1500863459.342,6890077.0
1500863459.679,6890079.5
1500863460.017,6890074.4
1500863460.355,6890082.1
1500863460.692,6890082.1
1500863461.030,6890079.5
1500863461.368,6890077.0
1500863461.705,6890079.5
1500863462.043,6890079.5
1500863462.381,6890077.0
1500863462.718,6890074.4
1500863463.056,6890079.5
1500863463.394,6890082.1
1500863463.732,6890079.5
1500863464.069,6890082.1
1500863464.407,6890082.1
1500863464.745,6890082.1
1500863465.082,6890082.1
1500863465.420,6890082.1
1500863465.757,6890079.5
1500863466.095,6890082.1
1500863466.433,6890082.1
1500863466.770,6890079.5
1500863467.108,6890082.1
1500863467.446,6890079.5
1500863467.783,6890077.0
1500863468.121,6890082.1
1500863468.459,6890084.6
1500863468.796,6890079.5
1500863469.134,6890082.1
1500863469.472,6890082.1
1500863469.809,6890082.1
1500863470.147,6890082.1
1500863470.485,6890082.1
1500863470.822,6890082.1
1500863471.160,6890079.5
1500863471.497,6890084.6
1500863471.835,6890082.1
1500863472.173,6890082.1
1500863472.510,6890082.1
1500863472.848,6890077.0
1500863473.186,6890077.0
1500863473.524,6890082.1
1500863473.861,6890082.1
1500863474.199,6890079.5
1500863474.537,6890082.1
1500863474.874,6890077.0
1500863475.212,6890082.1
1500863475.550,6890077.0
1500863475.887,6890082.1
1500863476.225,6890079.5
1500863476.563,6890082.1
1500863476.900,6890079.5
1500863477.238,6890082.1
1500863477.576,6890079.5
1500863477.913,6890079.5
1500863478.251,6890082.1
1500863478.589,6890079.5
1500863478.926,6890079.5
1500863479.264,6890082.1
1500863479.602,6890079.5
1500863479.939,6890079.5
1500863480.277,6890079.5
1500863480.615,6890079.5
1500863480.952,6890077.0
1500863481.290,6890079.5
1500863481.627,6890082.1
1500863481.965,6890082.1
1500863482.303,6890077.0
1500863482.641,6890077.0
1500863482.978,6890084.6
1500863483.316,6890079.5
1500863483.653,6890079.5
1500863483.991,6890079.5
1500863484.329,6890077.0
1500863484.666,6890079.5
1500863485.004,6890082.1
1500863485.342,6890077.0
1500863485.680,6890079.5
1500863486.017,6890082.1
1500863486.355,6890082.1
1500863486.693,6890077.0
1500863487.030,6890079.5
1500863487.368,6890082.1
1500863487.705,6890074.4
1500863488.043,6890079.5
1500863488.381,6890077.0
1500863488.718,6890082.1
1500863489.056,6890079.5
1500863489.394,6890079.5
1500863489.731,6890079.5
1500863490.069,6890082.1
1500863490.407,6890077.0
1500863490.745,6890082.1
1500863491.082,6890079.5
1500863491.420,6890082.1
1500863491.757,6890079.5
1500863492.095,6890082.1
1500863492.433,6890079.5
1500863492.770,6890079.5
1500863493.108,6890079.5
1500863493.446,6890084.6
1500863493.783,6890079.5
1500863494.121,6890079.5
1500863494.459,6890079.5
1500863494.796,6890079.5
1500863495.134,6890082.1
1500863495.471,6890079.5
1500863495.809,6890082.1
1500863496.147,6890082.1
1500863496.484,6890079.5
1500863496.822,6890084.6
1500863497.160,6890077.0
1500863497.498,6890079.5
1500863497.835,6890079.5
1500863498.173,6890082.1
1500863498.511,6890079.5
1500863498.848,6890082.1
1500863499.186,6890082.1
1500863499.524,6890079.5
1500863499.861,6890079.5
1500863500.199,6890082.1
1500863500.537,6890077.0
1500863500.874,6890082.1
1500863501.212,6890082.1
1500863501.550,6890079.5
1500863501.887,6890082.1
1500863502.225,6890079.5
1500863502.562,6890079.5
1500863502.900,6890082.1
1500863503.238,6890082.1
1500863503.575,6890079.5
1500863503.913,6890077.0
1500863504.251,6890084.6
1500863504.588,6890079.5
1500863504.926,6890082.1
1500863505.264,6890079.5
1500863505.602,6890079.5
1500863505.939,6890079.5
1500863506.277,6890079.5
1500863506.615,6890077.0
1500863506.952,6890079.5
1500863507.290,6890079.5
1500863507.627,6890082.1
1500863507.965,6890077.0
1500863508.303,6890079.5
1500863508.640,6890079.5
1500863508.978,6890079.5
1500863509.316,6890082.1
1500863509.653,6890079.5
1500863509.991,6890082.1
1500863510.329,6890071.9
