volts,ppm,temp_c,ambient_c
1517900419.53,69997.073,0.29,25.002,21.222
1517900420.53,69997.073,0.29,25.001,21.222
1517900421.53,69997.079,0.38,24.995,21.222
1517900422.53,69997.079,0.38,24.995,21.233
1517900423.53,69997.079,0.38,24.993,21.233
1517900424.53,69997.079,0.38,24.996,21.211
1517900425.53,69997.048,-0.07,24.997,21.222
1517900426.53,69997.048,-0.07,25.003,21.201
1517900427.53,69997.048,-0.07,25.004,21.222
1517900428.53,69997.028,-0.35,25.006,21.211
1517900429.53,69997.028,-0.35,25.002,21.211
1517900430.53,69997.028,-0.35,25.002,21.233
1517900431.53,69997.038,-0.21,24.999,21.201
1517900432.53,69997.038,-0.21,24.999,21.222
1517900433.53,69997.038,-0.21,24.996,21.222
1517900434.53,69997.038,-0.21,25.0,21.233
1517900435.53,69997.002,-0.72,24.998,21.201
1517900436.53,69997.002,-0.72,25.001,21.201
1517900437.53,69997.002,-0.72,25.0,21.211
1517900438.53,69997.089,0.52,25.003,21.19
1517900439.53,69997.089,0.52,24.999,21.211
1517900440.53,69997.089,0.52,24.999,21.211
1517900441.53,69997.071,0.26,24.997,21.201
1517900442.53,69997.071,0.26,25.0,21.222
1517900443.53,69997.071,0.26,24.999,21.19
1517900444.53,69997.071,0.26,25.002,21.211
1517900445.53,69997.018,-0.49,25.0,21.211
1517900446.53,69997.018,-0.49,25.002,21.211
1517900447.53,69997.018,-0.49,24.999,21.211
1517900448.53,69996.995,-0.82,24.999,21.201
1517900449.54,69996.995,-0.82,24.996,21.201
1517900450.54,69996.995,-0.82,24.999,21.201
1517900451.53,69996.995,-0.82,24.997,21.201
1517900452.53,69997.041,-0.17,25.0,21.211
1517900453.53,69997.041,-0.17,25.0,21.19
1517900454.53,69997.041,-0.17,25.002,21.19
1517900455.53,69997.038,-0.21,25.002,21.201
1517900456.54,69997.038,-0.21,25.003,21.211
1517900457.54,69997.038,-0.21,25.001,21.201
1517900458.54,69997.071,0.26,25.0,21.179
1517900459.54,69997.071,0.26,24.996,21.211
1517900460.53,69997.071,0.26,24.998,21.201
1517900461.54,69997.071,0.26,24.996,21.19
1517900462.54,69997.068,0.22,25.0,21.19
1517900463.54,69997.068,0.22,25.0,21.211
1517900464.54,69997.068,0.22,25.004,21.19
1517900465.54,69997.013,-0.57,25.004,21.19
1517900466.54,69997.013,-0.57,25.007,21.19
1517900467.54,69997.013,-0.57,25.002,21.179
1517900468.54,69997.038,-0.21,25.0,21.201
1517900469.54,69997.038,-0.21,24.995,21.201
1517900470.54,69997.038,-0.21,24.994,21.201
1517900471.54,69997.038,-0.21,24.991,21.211
1517900472.54,69996.99,-0.89,24.998,21.179
1517900473.54,69996.99,-0.89,25.001,21.222
1517900474.54,69996.99,-0.89,25.005,21.201
1517900475.54,69997.053,0.01,25.0,21.201
1517900476.54,69997.053,0.01,25.003,21.211
1517900477.54,69997.053,0.01,24.999,21.222
1517900478.54,69997.076,0.33,24.999,21.211
1517900479.54,69997.076,0.33,24.997,21.233
1517900480.54,69997.076,0.33,25.001,21.222
1517900481.54,69997.076,0.33,25.0,21.211
1517900482.54,69997.063,0.15,25.001,21.233
1517900483.54,69997.063,0.15,25.0,21.222
1517900484.54,69997.063,0.15,25.002,21.233
1517900485.54,69997.028,-0.35,24.999,21.222
1517900486.54,69997.028,-0.35,25.0,21.211
1517900487.54,69997.028,-0.35,24.997,21.233
1517900488.54,69997.043,-0.14,24.999,21.19
1517900489.54,69997.043,-0.14,24.999,21.211
1517900490.54,69997.043,-0.14,25.003,21.222
1517900491.54,69997.043,-0.14,25.001,21.201
1517900492.54,69997.01,-0.61,25.003,21.222
1517900493.54,69997.01,-0.61,25.0,21.201
1517900494.54,69997.01,-0.61,25.0,21.211
1517900495.54,69997.061,0.12,24.997,21.201
1517900496.54,69997.061,0.12,25.001,21.211
1517900497.54,69997.061,0.12,24.999,21.211
1517900498.54,69997.073,0.29,25.001,21.201
1517900499.54,69997.073,0.29,24.998,21.19
1517900500.54,69997.073,0.29,25.001,21.201
1517900501.54,69997.073,0.29,24.998,21.211
1517900502.54,69997.061,0.12,24.999,21.201
1517900503.54,69997.061,0.12,24.996,21.222
1517900504.55,69997.061,0.12,24.999,21.211
1517900505.55,69997.03,-0.32,24.997,21.201
1517900506.55,69997.03,-0.32,25.001,21.211
1517900507.54,69997.03,-0.32,24.999,21.211
1517900508.54,69997.03,-0.32,25.002,21.201
1517900509.55,69997.048,-0.07,25.0,21.211
1517900510.55,69997.048,-0.07,25.0,21.201
1517900511.55,69997.048,-0.07,24.998,21.201
1517900512.55,69997.025,-0.39,25.001,21.201
1517900513.55,69997.025,-0.39,25.0,21.19
1517900514.55,69997.025,-0.39,25.001,21.233
1517900515.55,69997.106,0.76,24.999,21.211
1517900516.54,69997.106,0.76,25.0,21.19
1517900517.55,69997.106,0.76,24.998,21.201
1517900518.55,69997.106,0.76,25.0,21.201
1517900519.55,69997.089,0.52,24.998,21.179
1517900520.55,69997.089,0.52,25.001,21.179
1517900521.55,69997.089,0.52,24.999,21.19
1517900522.55,69997.033,-0.28,25.002,21.19
1517900523.55,69997.033,-0.28,24.999,21.201
1517900524.55,69997.033,-0.28,24.999,21.201
1517900525.55,69997.028,-0.35,24.995,21.211
1517900526.55,69997.028,-0.35,24.997,21.179
1517900527.55,69997.028,-0.35,24.997,21.19
1517900528.55,69997.028,-0.35,25.0,21.19
1517900529.55,69997.053,0.01,24.998,21.19
1517900530.55,69997.053,0.01,25.001,21.19
1517900531.55,69997.053,0.01,24.998,21.19
1517900532.55,69997.043,-0.14,24.999,21.201
1517900533.55,69997.043,-0.14,24.995,21.19
1517900534.55,69997.043,-0.14,24.997,21.211
1517900535.55,69997.073,0.29,24.996,21.19
1517900536.55,69997.073,0.29,24.999,21.19
1517900537.55,69997.073,0.29,24.997,21.19
1517900538.55,69997.073,0.29,25.0,21.211
1517900539.55,69997.101,0.69,24.998,21.19
1517900540.55,69997.101,0.69,25.0,21.201
1517900541.55,69997.101,0.69,24.997,21.19
1517900542.55,69997.043,-0.14,24.999,21.211
1517900543.55,69997.043,-0.14,24.998,21.222
1517900544.55,69997.043,-0.14,25.0,21.201
1517900545.55,69997.035,-0.25,24.997,21.211
1517900546.55,69997.035,-0.25,25.0,21.201
1517900547.55,69997.035,-0.25,24.998,21.201
1517900548.55,69997.035,-0.25,25.0,21.201
1517900549.55,69997.008,-0.64,24.998,21.211
1517900550.55,69997.008,-0.64,25.0,21.201
1517900551.55,69997.008,-0.64,24.998,21.201
1517900552.56,69997.02,-0.47,25.0,21.211
1517900553.56,69997.02,-0.47,24.997,21.19
1517900554.55,69997.02,-0.47,24.999,21.201
1517900555.55,69997.099,0.66,24.996,21.211
1517900556.55,69997.099,0.66,24.998,21.19
1517900557.56,69997.099,0.66,24.996,21.211
1517900558.56,69997.099,0.66,24.999,21.19
1517900559.56,69997.073,0.29,24.997,21.19
1517900560.56,69997.073,0.29,24.999,21.201
1517900561.56,69997.073,0.29,24.998,21.211
1517900562.56,69997.058,0.08,24.999,21.19
1517900563.55,69997.058,0.08,24.997,21.211
1517900564.55,69997.058,0.08,25.0,21.19
1517900565.56,69997.043,-0.14,24.997,21.19
1517900566.56,69997.043,-0.14,25.001,21.19
1517900567.56,69997.043,-0.14,24.998,21.222
1517900568.56,69997.043,-0.14,25.001,21.19
1517900569.56,69997.023,-0.42,24.999,21.201
1517900570.56,69997.023,-0.42,25.001,21.211
1517900571.56,69997.023,-0.42,25.0,21.233
1517900572.56,69997.048,-0.07,25.002,21.201
1517900573.56,69997.048,-0.07,25.0,21.222
1517900574.56,69997.048,-0.07,25.002,21.222
1517900575.56,69997.048,-0.07,24.999,21.211
1517900576.56,69997.096,0.62,25.0,21.211
1517900577.56,69997.096,0.62,24.998,21.222
1517900578.56,69997.096,0.62,25.0,21.222
1517900579.56,69997.068,0.22,24.999,21.222
1517900580.56,69997.068,0.22,25.002,21.222
1517900581.56,69997.068,0.22,25.001,21.222
1517900582.56,69997.048,-0.07,25.005,21.201
1517900583.56,69997.048,-0.07,25.002,21.222
1517900584.56,69997.048,-0.07,25.004,21.211
1517900585.56,69997.048,-0.07,25.0,21.211
1517900586.56,69997.025,-0.39,25.0,21.222
1517900587.56,69997.025,-0.39,24.997,21.211
1517900588.56,69997.025,-0.39,24.998,21.201
1517900589.56,69997.035,-0.25,24.997,21.201
1517900590.56,69997.035,-0.25,24.999,21.19
1517900591.56,69997.035,-0.25,24.998,21.222
1517900592.56,69997.086,0.48,25.0,21.19
1517900593.56,69997.086,0.48,24.998,21.211
1517900594.56,69997.086,0.48,25.0,21.222
1517900595.56,69997.086,0.48,24.998,21.211
1517900596.56,69997.076,0.33,25.0,21.19
1517900597.56,69997.076,0.33,24.998,21.222
1517900598.56,69997.076,0.33,25.001,21.201
1517900599.56,69997.028,-0.35,24.999,21.201
1517900600.57,69997.028,-0.35,25.002,21.201
1517900601.57,69997.028,-0.35,24.999,21.201
1517900602.56,69997.015,-0.54,25.002,21.222
1517900603.56,69997.015,-0.54,24.999,21.211
1517900604.56,69997.015,-0.54,25.001,21.201
1517900605.57,69997.015,-0.54,24.998,21.201
1517900606.57,69997.02,-0.47,25.001,21.201
1517900607.57,69997.02,-0.47,24.999,21.211
1517900608.57,69997.02,-0.47,25.0,21.222
1517900609.57,69997.058,0.08,24.999,21.201
1517900610.56,69997.058,0.08,25.001,21.201
1517900611.56,69997.058,0.08,24.999,21.222
1517900612.56,69997.099,0.66,25.001,21.19
1517900613.57,69997.099,0.66,25.0,21.211
1517900614.57,69997.099,0.66,25.001,21.201
1517900615.57,69997.099,0.66,24.999,21.211
1517900616.57,69997.061,0.12,25.0,21.201
1517900617.57,69997.061,0.12,24.999,21.222
1517900618.57,69997.061,0.12,25.002,21.211
1517900619.57,69996.98,-1.04,24.999,21.211
1517900620.57,69996.98,-1.04,25.0,21.201
1517900621.57,69996.98,-1.04,24.998,21.211
1517900622.57,69997.033,-0.28,24.999,21.19
1517900623.57,69997.033,-0.28,24.998,21.211
1517900624.57,69997.033,-0.28,25.0,21.19
1517900625.57,69997.033,-0.28,24.998,21.201
1517900626.57,69997.076,0.33,25.0,21.211
1517900627.57,69997.076,0.33,24.998,21.233
1517900628.57,69997.076,0.33,25.0,21.201
1517900629.57,69997.068,0.22,24.998,21.211
1517900630.57,69997.068,0.22,25.001,21.201
1517900631.57,69997.068,0.22,24.999,21.179
1517900632.57,69997.068,0.22,25.001,21.222
1517900633.57,69997.079,0.38,24.998,21.19
1517900634.57,69997.079,0.38,25.001,21.201
1517900635.57,69997.079,0.38,24.998,21.19
1517900636.57,69996.997,-0.79,25.001,21.211
1517900637.57,69996.997,-0.79,24.998,21.222
1517900638.57,69996.997,-0.79,25.0,21.19
1517900639.57,69997.028,-0.35,24.997,21.201
1517900640.57,69997.028,-0.35,24.999,21.201
1517900641.57,69997.028,-0.35,24.996,21.179
1517900642.57,69997.028,-0.35,25.0,21.201
1517900643.57,69997.104,0.73,24.998,21.201
1517900644.57,69997.104,0.73,25.001,21.211
1517900645.57,69997.104,0.73,24.999,21.201
1517900646.57,69997.068,0.22,25.0,21.19
1517900647.57,69997.068,0.22,24.998,21.179
1517900648.58,69997.068,0.22,24.999,21.179
1517900649.57,69997.038,-0.21,24.997,21.19
1517900650.57,69997.038,-0.21,24.998,21.179
1517900651.57,69997.038,-0.21,24.998,21.19
1517900652.57,69997.038,-0.21,25.001,21.169
1517900653.57,69997.01,-0.61,24.998,21.179
1517900654.58,69997.01,-0.61,25.0,21.201
1517900655.58,69997.01,-0.61,24.997,21.211
1517900656.58,69997.023,-0.42,24.999,21.19
1517900657.58,69997.023,-0.42,24.998,21.19
1517900658.57,69997.023,-0.42,25.001,21.19
1517900659.57,69997.084,0.45,24.998,21.201
1517900660.57,69997.084,0.45,25.0,21.19
1517900661.58,69997.084,0.45,24.997,21.19
1517900662.58,69997.084,0.45,24.999,21.19
1517900663.58,69997.094,0.59,24.996,21.19
1517900664.58,69997.094,0.59,24.999,21.179
1517900665.58,69997.094,0.59,24.997,21.19
1517900666.58,69997.002,-0.72,25.001,21.201
1517900667.58,69997.002,-0.72,24.999,21.201
1517900668.58,69997.002,-0.72,25.003,21.179
1517900669.58,69997.002,-0.72,25.0,21.19
1517900670.58,69997.002,-0.72,25.001,21.201
1517900671.58,69997.002,-0.72,25.0,21.19
1517900672.58,69997.002,-0.72,25.0,21.201
1517900673.58,69997.068,0.22,24.997,21.19
1517900674.58,69997.068,0.22,24.999,21.19
1517900675.58,69997.068,0.22,24.997,21.19
1517900676.58,69997.089,0.52,25.0,21.169
1517900677.58,69997.089,0.52,25.0,21.169
1517900678.58,69997.089,0.52,25.001,21.179
1517900679.58,69997.084,0.45,24.997,21.179
1517900680.58,69997.084,0.45,25.0,21.201
1517900681.58,69997.084,0.45,24.998,21.19
1517900682.58,69997.084,0.45,25.0,21.19
1517900683.58,69997.015,-0.54,24.998,21.19
1517900684.58,69997.015,-0.54,24.999,21.179
1517900685.58,69997.015,-0.54,24.996,21.179
1517900686.58,69997.013,-0.57,24.997,21.179
1517900687.58,69997.013,-0.57,24.997,21.19
1517900688.58,69997.013,-0.57,25.001,21.19
1517900689.58,69997.041,-0.17,25.001,21.179
1517900690.58,69997.041,-0.17,25.004,21.19
1517900691.58,69997.041,-0.17,25.0,21.169
1517900692.58,69997.041,-0.17,25.001,21.19
1517900693.58,69997.099,0.66,24.996,21.179
1517900694.58,69997.099,0.66,24.998,21.169
1517900695.58,69997.099,0.66,24.996,21.179
1517900696.58,69997.035,-0.25,24.998,21.179
1517900697.58,69997.035,-0.25,24.997,21.169
1517900698.58,69997.035,-0.25,25.0,21.179
1517900699.58,69997.035,-0.25,24.998,21.19
1517900700.58,69997.013,-0.57,25.001,21.19
1517900701.58,69997.013,-0.57,24.999,21.19
1517900702.58,69997.013,-0.57,25.001,21.169
1517900703.59,69997.025,-0.39,24.998,21.179
1517900704.59,69997.025,-0.39,24.999,21.179
1517900705.58,69997.025,-0.39,24.997,21.158
1517900706.58,69997.073,0.29,25.0,21.179
1517900707.58,69997.073,0.29,25.0,21.179
1517900708.58,69997.073,0.29,25.002,21.179
1517900709.59,69997.073,0.29,25.0,21.19
1517900710.59,69997.112,0.85,25.001,21.169
1517900711.59,69997.112,0.85,24.997,21.179
1517900712.59,69997.112,0.85,24.999,21.19
1517900713.59,69997.068,0.22,24.997,21.179
1517900714.59,69997.068,0.22,24.998,21.19
1517900715.59,69997.068,0.22,24.997,21.158
1517900716.59,69997.002,-0.72,25.0,21.169
1517900717.59,69997.002,-0.72,24.998,21.169
1517900718.59,69997.002,-0.72,25.0,21.179
1517900719.59,69997.002,-0.72,24.999,21.19
1517900720.59,69997.02,-0.47,25.002,21.169
1517900721.59,69997.02,-0.47,24.999,21.169
1517900722.59,69997.02,-0.47,24.999,21.158
1517900723.59,69997.086,0.48,24.996,21.158
1517900724.59,69997.086,0.48,24.997,21.169
1517900725.59,69997.086,0.48,24.996,21.19
1517900726.59,69997.099,0.66,24.999,21.169
1517900727.59,69997.099,0.66,24.999,21.179
1517900728.59,69997.099,0.66,25.002,21.169
1517900729.59,69997.099,0.66,24.999,21.158
1517900730.59,69997.02,-0.47,25.0,21.169
1517900731.59,69997.02,-0.47,24.997,21.158
1517900732.59,69997.02,-0.47,25.0,21.169
1517900733.59,69997.008,-0.64,24.998,21.19
1517900734.59,69997.008,-0.64,25.001,21.158
1517900735.59,69997.008,-0.64,24.999,21.19
1517900736.59,69997.101,0.69,25.003,21.158
1517900737.59,69997.101,0.69,25.001,21.169
1517900738.59,69997.101,0.69,25.003,21.19
1517900739.59,69997.101,0.69,25.001,21.169
1517900740.59,69997.114,0.88,25.002,21.169
1517900741.59,69997.114,0.88,25.0,21.179
1517900742.59,69997.114,0.88,25.002,21.158
1517900743.59,69997.028,-0.35,24.999,21.169
1517900744.59,69997.028,-0.35,25.001,21.169
1517900745.59,69997.028,-0.35,24.999,21.179
1517900746.59,69996.992,-0.87,25.0,21.179
1517900747.59,69996.992,-0.87,24.999,21.19
1517900748.59,69996.992,-0.87,25.0,21.19
1517900749.59,69996.992,-0.87,24.998,21.179
1517900750.59,69997.068,0.22,25.0,21.19
1517900751.6,69997.068,0.22,24.999,21.19
1517900752.59,69997.068,0.22,25.002,21.19
1517900753.59,69997.086,0.48,25.001,21.19
1517900754.59,69997.086,0.48,25.003,21.19
1517900755.59,69997.086,0.48,25.0,21.19
1517900756.59,69997.086,0.48,25.002,21.222
1517900757.6,69997.056,0.05,24.999,21.19
1517900758.6,69997.056,0.05,25.002,21.19
1517900759.6,69997.056,0.05,24.999,21.19
1517900760.6,69997.008,-0.64,25.0,21.201
1517900761.59,69997.008,-0.64,24.997,21.19
1517900762.6,69997.008,-0.64,25.0,21.19
1517900763.6,69997.035,-0.25,24.998,21.201
1517900764.6,69997.035,-0.25,25.002,21.201
1517900765.6,69997.035,-0.25,25.0,21.19
1517900766.6,69997.035,-0.25,25.002,21.19
1517900767.6,69997.096,0.62,24.998,21.201
1517900768.6,69997.096,0.62,25.0,21.179
1517900769.6,69997.096,0.62,24.997,21.19
1517900770.6,69997.101,0.69,24.999,21.19
1517900771.6,69997.101,0.69,24.997,21.19
1517900772.6,69997.101,0.69,25.0,21.19
1517900773.6,69996.992,-0.87,24.999,21.211
1517900774.6,69996.992,-0.87,25.001,21.201
1517900775.6,69996.992,-0.87,24.999,21.19
1517900776.6,69996.992,-0.87,25.0,21.19
1517900777.6,69997.03,-0.32,24.997,21.19
1517900778.6,69997.03,-0.32,25.0,21.201
1517900779.6,69997.03,-0.32,24.998,21.201
1517900780.6,69997.089,0.52,25.001,21.19
1517900781.6,69997.089,0.52,25.0,21.19
1517900782.6,69997.089,0.52,25.003,21.201
1517900783.6,69997.068,0.22,25.0,21.19
1517900784.6,69997.068,0.22,25.003,21.19
1517900785.6,69997.068,0.22,24.999,21.19
1517900786.6,69997.068,0.22,25.001,21.19
1517900787.6,69997.005,-0.68,24.997,21.179
1517900788.6,69997.005,-0.68,25.0,21.201
1517900789.6,69997.005,-0.68,24.998,21.211
1517900790.6,69997.013,-0.57,25.002,21.211
1517900791.6,69997.013,-0.57,25.001,21.211
1517900792.6,69997.013,-0.57,25.003,21.211
1517900793.6,69997.058,0.08,25.0,21.222
1517900794.6,69997.058,0.08,25.002,21.211
1517900795.6,69997.058,0.08,25.0,21.211
1517900796.6,69997.058,0.08,25.002,21.233
1517900797.6,69997.114,0.88,24.999,21.211
1517900798.6,69997.114,0.88,25.0,21.211
1517900799.6,69997.114,0.88,24.998,21.222
1517900800.6,69997.03,-0.32,25.0,21.233
1517900801.6,69997.03,-0.32,24.999,21.222
1517900802.6,69997.03,-0.32,25.003,21.222
1517900803.6,69996.972,-1.15,25.001,21.233
1517900804.6,69996.972,-1.15,25.004,21.233
1517900805.61,69996.972,-1.15,25.001,21.201
1517900806.61,69996.972,-1.15,25.003,21.233
1517900807.61,69997.053,0.01,25.001,21.233
1517900808.6,69997.053,0.01,25.003,21.244
1517900809.6,69997.053,0.01,25.002,21.244
1517900810.61,69997.101,0.69,25.005,21.233
1517900811.61,69997.101,0.69,25.004,21.233
1517900812.61,69997.101,0.69,25.005,21.222
1517900813.61,69997.079,0.38,25.002,21.211
1517900814.61,69997.079,0.38,25.002,21.233
1517900815.61,69997.079,0.38,25.0,21.233
1517900816.61,69997.079,0.38,25.003,21.233
1517900817.61,69997.008,-0.64,25.003,21.222
1517900818.61,69997.008,-0.64,25.005,21.222
1517900819.61,69997.008,-0.64,25.003,21.222
1517900820.61,69997.023,-0.42,25.004,21.233
1517900821.61,69997.023,-0.42,25.001,21.222
1517900822.61,69997.023,-0.42,25.003,21.233
1517900823.61,69997.023,-0.42,25.0,21.244
1517900824.61,69997.058,0.08,25.003,21.222
1517900825.61,69997.058,0.08,25.002,21.211
1517900826.61,69997.058,0.08,25.004,21.211
1517900827.61,69997.101,0.69,25.001,21.222
1517900828.61,69997.101,0.69,25.001,21.222
1517900829.61,69997.101,0.69,24.998,21.211
1517900830.61,69996.997,-0.79,25.0,21.211
1517900831.61,69996.997,-0.79,24.999,21.222
1517900832.61,69996.997,-0.79,25.001,21.233
1517900833.61,69996.997,-0.79,24.999,21.211
1517900834.61,69996.997,-0.79,25.001,21.201
1517900835.61,69996.997,-0.79,25.0,21.211
1517900836.61,69996.997,-0.79,25.002,21.222
1517900837.61,69997.068,0.22,25.0,21.233
1517900838.61,69997.068,0.22,25.003,21.211
1517900839.61,69997.068,0.22,25.001,21.19
1517900840.61,69997.104,0.73,25.003,21.211
1517900841.61,69997.104,0.73,24.999,21.222
1517900842.61,69997.104,0.73,25.001,21.222
1517900843.61,69997.104,0.73,24.999,21.222
1517900844.61,69997.013,-0.57,25.002,21.222
1517900845.61,69997.013,-0.57,24.999,21.222
1517900846.61,69997.013,-0.57,25.002,21.211
1517900847.61,69997.005,-0.68,25.0,21.19
1517900848.61,69997.005,-0.68,25.002,21.222
1517900849.61,69997.005,-0.68,25.0,21.201
1517900850.61,69997.028,-0.35,25.002,21.201
1517900851.61,69997.028,-0.35,24.999,21.201
1517900852.61,69997.028,-0.35,25.002,21.201
1517900853.62,69997.028,-0.35,24.999,21.211
1517900854.62,69997.08,0.39,25.001,21.19
1517900855.62,69997.08,0.39,24.999,21.19
1517900856.61,69997.08,0.39,25.001,21.211
1517900857.61,69997.109,0.81,24.999,21.211
1517900858.61,69997.109,0.81,25.001,21.19
1517900859.62,69997.109,0.81,25.0,21.211
1517900860.62,69997.038,-0.21,25.003,21.222
1517900861.62,69997.038,-0.21,25.002,21.222
1517900862.62,69997.038,-0.21,25.004,21.233
1517900863.62,69997.038,-0.21,25.002,21.211
1517900864.62,69997.01,-0.61,25.004,21.211
1517900865.62,69997.01,-0.61,25.003,21.211
1517900866.62,69997.01,-0.61,25.005,21.201
1517900867.62,69997.061,0.12,25.002,21.19
1517900868.62,69997.061,0.12,25.004,21.19
1517900869.62,69997.061,0.12,25.0,21.201
1517900870.62,69997.127,1.06,25.002,21.19
1517900871.62,69997.127,1.06,25.0,21.201
1517900872.62,69997.127,1.06,25.004,21.19
1517900873.62,69997.127,1.06,25.005,21.19
1517900874.62,69997.0,-0.75,25.008,21.19
1517900875.62,69997.0,-0.75,25.006,21.201
1517900876.62,69997.0,-0.75,25.006,21.19
1517900877.62,69997.013,-0.57,25.001,21.169
1517900878.62,69997.013,-0.57,25.001,21.19
1517900879.62,69997.013,-0.57,24.999,21.19
1517900880.62,69997.013,-0.57,25.001,21.179
1517900881.62,69997.025,-0.39,24.999,21.179
1517900882.62,69997.025,-0.39,25.003,21.179
1517900883.62,69997.025,-0.39,25.003,21.158
1517900884.62,69997.101,0.69,25.006,21.158
1517900885.62,69997.101,0.69,25.002,21.169
1517900886.62,69997.101,0.69,25.003,21.179
1517900887.62,69997.053,0.01,24.999,21.19
1517900888.62,69997.053,0.01,24.999,21.169
1517900889.62,69997.053,0.01,24.997,21.158
1517900890.62,69997.053,0.01,25.0,21.169
1517900891.62,69996.987,-0.94,24.999,21.169
1517900892.62,69996.987,-0.94,25.002,21.158
1517900893.62,69996.987,-0.94,25.001,21.179
1517900894.62,69997.03,-0.32,25.003,21.158
1517900895.62,69997.03,-0.32,25.001,21.169
1517900896.62,69997.03,-0.32,25.002,21.158
1517900897.62,69997.119,0.95,24.999,21.179
1517900898.62,69997.119,0.95,25.001,21.179
1517900899.62,69997.119,0.95,24.998,21.169
1517900900.62,69997.119,0.95,25.001,21.179
1517900901.63,69997.046,-0.09,25.0,21.158
1517900902.63,69997.046,-0.09,25.003,21.158
1517900903.62,69997.046,-0.09,25.001,21.158
